FID_,NODE_ID,NODE_TYPE,NODE_NAME,TURN_P,REMARK,USER_ID,WORKSTATE,DEPT_CODE,STNL_REG,TMPID,UPLOAD_ID,POINT_X,POINT_Y
,4050037800,101,-,0,-,jj1-jeju,5,49110,405, , ,146722.243599999990000,99668.426699999996000
,4050041700,101,-,0,-,jj1-jeju,5,49110,405, , ,146695.518799999990000,99887.288900000000000
,4050041800,101,-,0,-,jj1-jeju,5,49110,405, , ,147118.409000000010000,99896.878800000006000
,4050042000,101,-,0,-,jj1-jeju,5,49110,405, , ,147236.094500000010000,99899.901700000002000
,4050042100,101,-,0,-,jj1-jeju,5,49110,405, , ,147375.063100000000000,99902.009399999995000
,4050042200,101,-,0,-,jj1-jeju,5,49110,405, , ,147423.053500000010000,99903.158500000005000
,4050043100,101,-,0,-,jj1-jeju,5,49110,405, , ,147456.455699999990000,99980.560700000002000
,4050028100,101,-,0,-,jj1-jeju,5,49110,405, , ,147426.663200000010000,99082.615099999995000
,4050031900,101,-,0,-,jj1-jeju,5,49110,405, , ,147110.785999999990000,99295.013399999996000
,4050004101,101,-,0,-,jj1-jeju,5,49110,405, , ,152063.435300000010000,97844.837000000000000
,4050002501,101,-,0,-,jj1-jeju,5,49110,405, , ,152463.810499999990000,94732.714900000006000
,4050002502,101,-,0,-,jj1-jeju,5,49110,405, , ,152329.564400000000000,95746.650800000003000
,4050001101,101,-,0,-,jj1-jeju,5,49110,405, , ,152601.435499999990000,92714.399399999995000
,4050001102,101,-,0,-,jj1-jeju,5,49110,405, , ,152548.523300000000000,93634.555699999997000
,4050015900,102,-,0,기존,jj1-jeju,5,49110,405, , ,152985.774899999990000,88874.518200000006000
,4050056400,103,-,0,기존,jj1-jeju,5,49110,405, , ,153193.918600000000000,101425.641699999990000
,4050054500,101,-,0,-,jj1-jeju,5,49110,405, , ,150437.136100000000000,101316.511199999990000
,4050053800,101,-,0,-,jj1-jeju,5,49110,405, , ,150369.252100000010000,101243.390700000000000
,4050054200,101,-,0,-,jj1-jeju,5,49110,405, , ,150352.912799999990000,101278.480000000000000
,4050054800,101,-,0,-,jj1-jeju,5,49110,405, , ,150393.817799999990000,101322.311000000000000
,4050055700,101,-,0,-,jj1-jeju,5,49110,405, , ,150418.021600000010000,101347.267900000010000
,4050056000,101,-,0,-,jj1-jeju,5,49110,405, , ,150416.290700000010000,101430.247099999990000
,4050056100,101,-,0,-,jj1-jeju,5,49110,405, , ,150342.342500000000000,101432.925800000000000
,4050056300,101,-,0,-,jj1-jeju,5,49110,405, , ,150302.583799999990000,101435.706000000010000
,4050055800,101,-,0,-,jj1-jeju,5,49110,405, , ,150304.710800000000000,101375.119700000000000
,4050053900,101,-,0,-,jj1-jeju,5,49110,405, , ,150318.172200000000000,101244.236000000000000
,4050054100,101,-,0,-,jj1-jeju,5,49110,405, , ,150301.579800000010000,101276.380399999990000
,4050053600,101,-,0,-,jj1-jeju,5,49110,405, , ,150246.283100000000000,101219.133500000000000
,4050055200,101,-,0,-,jj1-jeju,5,49110,405, , ,150263.305700000000000,101327.284700000000000
,4050055100,101,-,0,-,jj1-jeju,5,49110,405, , ,150209.463300000000000,101327.292200000000000
,4050055300,101,-,0,-,jj1-jeju,5,49110,405, , ,150154.301400000000000,101328.197600000000000
,4050055900,101,-,0,-,jj1-jeju,5,49110,405, , ,150161.673600000010000,101378.644600000000000
,4050056200,101,-,0,-,jj1-jeju,5,49110,405, , ,150170.028499999990000,101435.551200000000000
,4050056800,101,-,0,-,jj1-jeju,5,49110,405, , ,150175.622600000000000,101480.222299999990000
,4050056700,101,-,0,-,jj1-jeju,5,49110,405, , ,150306.640699999990000,101476.912000000000000
,4050056900,101,-,0,-,jj1-jeju,5,49110,405, , ,150411.468300000010000,101485.734600000000000
,4050057200,101,-,0,-,jj1-jeju,5,49110,405, , ,150308.139900000010000,101532.294200000000000
,4050053000,101,-,0,-,jj1-jeju,5,49110,405, , ,153960.979700000000000,101149.823399999990000
,4050023500,101,-,1,-,jj1-jeju,5,49110,405, , ,150124.492499999990000,98825.622399999993000
,4050047200,101,-,0,-,jj1-jeju,5,49110,405, , ,149380.355300000000000,100413.068499999990000
,4050002401,101,-,0,-,jj1-jeju,5,49110,405, , ,158729.339500000000000,94984.448900000003000
,4050022200,101,-,1,-,jj1-jeju,5,49110,405, , ,154976.361500000000000,98709.052100000001000
,4050042900,104,월대교,0,-,jj1-jeju,5,49110,405, , ,147484.823000000000000,99971.789300000004000
,4050042500,104,월대교,0,-,jj1-jeju,5,49110,405, , ,147528.286700000000000,99948.093599999993000
,4050010501,104,외도교,0,-,jj1-jeju,5,49110,405, , ,147575.833199999990000,100188.844000000000000
,4050010502,104,외도교,0,-,jj1-jeju,5,49110,405, , ,147650.174100000000000,100203.816400000000000
,4050057500,104,제2거로교,0,-,jj1-jeju,5,49110,405, , ,158953.545799999990000,101730.577699999990000
,4050057800,104,제2거로교,0,-,jj1-jeju,5,49110,405, , ,158997.495200000000000,101757.880800000000000
,4050003301,104,한북교,0,-,jj1-jeju,5,49110,405, , ,154982.037300000000000,97155.291299999997000
,4050003302,104,한북교,0,-,jj1-jeju,5,49110,405, , ,155056.145300000000000,97138.558099999995000
,4050023700,104,어시천교,0,-,jj1-jeju,5,49110,405, , ,148409.090499999990000,98839.321299999996000
,4050024600,104,어시천교,0,-,jj1-jeju,5,49110,405, , ,148347.008700000010000,98862.200800000006000
,4050059300,104,오현교,0,-,jj1-jeju,5,49110,405, , ,156063.358299999990000,101966.049300000000000
,4050025100,104,외도천교,0,-,jj1-jeju,5,49110,405, , ,148163.069900000000000,98884.088099999994000
,4050025300,104,외도천교,0,-,jj1-jeju,5,49110,405, , ,148103.244199999990000,98891.002200000003000
,4050016400,101,-,0,-,jj1-jeju,5,49110,405, , ,152372.431199999990000,94902.870899999994000
,4050000501,101,어승생삼거리,0,-,jj1-jeju,5,49110,405, , ,151594.050699999990000,91434.132199999993000
,4050000502,101,-,0,-,jj1-jeju,5,49110,405, , ,151551.236500000000000,91120.529100000000000
,4050000201,101,어리목입구,0,-,jj1-jeju,5,49110,405, , ,151952.312600000000000,88757.547699999996000
,4050015800,101,어리목입구,0,-,jj1-jeju,5,49110,405, , ,152172.018900000000000,88726.589200000002000
,4050016100,102,-,0,기존,jj1-jeju,5,49110,405, , ,165866.137200000000000,94732.745500000005000
,4050019300,102,-,0,-,jj1-jeju,5,49110,405, , ,165368.438200000000000,98142.564100000003000
,4050006701,103,-,0,-,jj1-jeju,5,49110,405, , ,163243.791000000000000,100237.379200000000000
,4050004007,103,-,0,-,jj1-jeju,5,49110,405, , ,159658.601499999990000,98374.774500000000000
,4050004008,103,-,0,-,jj1-jeju,5,49110,405, , ,159860.753399999990000,98188.396900000007000
,4050004002,101,-,0,-,jj1-jeju,5,49110,405, , ,157902.994199999990000,98257.634900000005000
,4050004001,103,-,0,-,jj1-jeju,5,49110,405, , ,157723.347799999990000,98053.921100000007000
,4050002402,103,-,0,-,jj1-jeju,5,49110,405, , ,158494.640300000000000,95131.946100000001000
,4050042300,101,-,1,-,jj1-jeju,5,49110,405, , ,151032.484499999990000,99886.464099999997000
,4050009600,101,도평마을,0,제주ITS참조,jj1-jeju,5,49110,405, , ,148145.546800000010000,100087.855300000000000
,4050014601,103,-,0,-,jj1-jeju,5,49110,405, , ,159184.869000000010000,102665.970000000000000
,4050066400,103,-,0,-,jj1-jeju,5,49110,405, , ,161868.770099999990000,102491.565300000000000
,4050070100,102,-,0,-,jj1-jeju,5,49110,405, , ,162040.405999999990000,103793.908400000000000
,4050002301,101,-,1,-,jj1-jeju,5,49110,405, , ,158795.736200000010000,94533.050499999998000
,4050000604,101,-,0,-,jj1-jeju,5,49110,405, , ,162848.164099999990000,92770.832200000004000
,4050000605,101,-,0,-,jj1-jeju,5,49110,405, , ,162652.523400000010000,92919.227100000004000
,4050000601,101,-,0,-,jj1-jeju,5,49110,405, , ,164823.758999999990000,92134.799799999993000
,4050000602,101,-,0,-,jj1-jeju,5,49110,405, , ,164933.787000000010000,92208.525899999993000
,4050007701,104,용월교,0,-,jj1-jeju,5,49110,405, , ,161328.650300000010000,97512.404599999994000
,4050004005,104,영평교,0,-,jj1-jeju,5,49110,405, , ,159097.093700000000000,98289.780199999994000
,4050002403,104,관음교,0,-,jj1-jeju,5,49110,405, , ,158898.668500000000000,94790.709700000007000
,4050017200,102,월라교,0,-,jj1-jeju,5,49110,405, , ,160758.546399999990000,96031.063999999998000
,4050017900,104,남학교,0,-,jj1-jeju,5,49110,405, , ,156168.792200000000000,96770.754400000005000
,4050018000,104,남학교,0,-,jj1-jeju,5,49110,405, , ,156218.015500000010000,96773.640299999999000
,4050003102,104,오봉교,0,-,jj1-jeju,5,49110,405, , ,156041.048199999990000,98037.742899999997000
,4050004201,104,제2아라교,0,-,jj1-jeju,5,49110,405, , ,157495.573600000000000,98296.428000000000000
,4050004205,104,오장교,0,-,jj1-jeju,5,49110,405, , ,156469.756400000010000,98038.469400000002000
,4050003801,104,도근교,0,-,jj1-jeju,5,49110,405, , ,149883.177399999990000,97560.748000000007000
,4050002901,104,제1해안교,0,-,jj1-jeju,5,49110,405, , ,149252.505500000000000,96771.894100000005000
,4050021000,104,도평교,0,-,jj1-jeju,5,49110,405, , ,149070.652100000010000,98593.226500000004000
,4050044600,104,내도교,0,-,jj1-jeju,5,49110,405, , ,147982.380000000000000,100058.688500000000000
,4050044200,104,내도교,0,-,jj1-jeju,5,49110,405, , ,147911.346800000000000,100025.480800000000000
,4050047400,104,이호교,0,-,jj1-jeju,5,49110,405, , ,149410.765300000000000,100437.148100000010000
,4050031800,104,흘천5교,0,-,jj1-jeju,5,49110,405, , ,152267.828500000000000,99266.954899999997000
,4050025500,104,흘천4교,0,-,jj1-jeju,5,49110,405, , ,152294.739000000000000,98882.852899999998000
,4050021200,104,흘천1교,0,-,jj1-jeju,5,49110,405, , ,152906.726000000000000,98589.354900000006000
,4050058500,104,제3소수교,0,-,jj1-jeju,5,49110,405, , ,151744.387599999990000,101917.452800000000000
,4050058300,104,한천교,0,-,jj1-jeju,5,49110,405, , ,154598.496300000000000,101831.363600000000000
,4050052900,104,제3한천교,0,-,jj1-jeju,5,49110,405, , ,154583.909900000000000,101133.071200000010000
,4050012201,104,동산교,0,-,jj1-jeju,5,49110,405, , ,154657.927200000010000,100825.713800000000000
,4050049200,104,삼오교,0,-,jj1-jeju,5,49110,405, , ,155380.603399999990000,100602.595900000000000
,4050049700,104,제2오라교,0,-,jj1-jeju,5,49110,405, , ,155062.265199999990000,100627.636600000000000
,4050036200,104,소평교,0,-,jj1-jeju,5,49110,405, , ,154890.125700000000000,99530.106000000000000
,4050057100,104,삼성교,0,-,jj1-jeju,5,49110,405, , ,156276.111200000010000,101480.449900000010000
,4050012801,104,동광장교,0,-,jj1-jeju,5,49110,405, , ,156774.131400000010000,101162.305800000000000
,4050043300,104,도노교,0,-,jj1-jeju,5,49110,405, , ,155525.539699999990000,99944.461500000005000
,4050051800,104,가령교,0,-,jj1-jeju,5,49110,405, , ,156968.033399999990000,100954.599200000000000
,4050048200,104,산지3교,0,-,jj1-jeju,5,49110,405, , ,157369.394300000010000,100477.880999999990000
,4050051700,104,산지1교,0,-,jj1-jeju,5,49110,405, , ,157230.263700000010000,100949.675600000000000
,4050045800,104,산지4교,0,-,jj1-jeju,5,49110,405, , ,157343.315600000000000,100233.438400000000000
,4050039300,104,연북5교,0,-,jj1-jeju,5,49110,405, , ,157587.197099999990000,99676.843399999998000
,4050021700,104,연북3교,0,-,jj1-jeju,5,49110,405, , ,155881.725400000000000,98662.636599999998000
,4050067400,104,용진교,0,-,jj1-jeju,5,49110,405, , ,156379.142700000000000,102656.549199999990000
,4050014201,104,별도교,0,-,jj1-jeju,5,49110,405, , ,158607.770200000000000,102313.797900000010000
,4050058200,104,제3거로교,0,-,jj1-jeju,5,49110,405, , ,159064.766100000010000,101798.863000000000000
,4050069400,104,둠벵이교,0,-,jj1-jeju,5,49110,405, , ,160994.343100000000000,103507.171900000000000
,4050016300,104,태안교,0,-,jj1-jeju,5,49110,405, , ,151842.837499999990000,94888.562900000004000
,4050022600,101,-,0,-,jj1-jeju,5,49110,405, , ,151722.218200000000000,98744.102700000003000
,4050009301,101,-,1,-,jj1-jeju,5,49110,405, , ,152056.853200000010000,100120.112100000000000
,4050026700,102,-,0,-,jj1-jeju,5,49110,405, , ,150647.986100000010000,98991.294500000004000
,4050033300,101,-,0,-,jj1-jeju,5,49110,405, , ,151134.589199999990000,99360.053599999999000
,4050032700,101,-,0,-,jj1-jeju,5,49110,405, , ,151175.914300000000000,99314.964300000007000
,4050032200,101,-,0,-,jj1-jeju,5,49110,405, , ,151210.324599999990000,99279.702200000000000
,4050028800,101,-,0,-,jj1-jeju,5,49110,405, , ,151192.378700000000000,99104.622499999998000
,4050031700,101,-,0,-,jj1-jeju,5,49110,405, , ,146724.627899999990000,99293.813299999994000
,4050029500,102,-,0,-,jj1-jeju,5,49110,405, , ,147162.979499999990000,99190.093099999998000
,4050007901,103,-,0,-,jj1-jeju,5,49110,405, , ,146403.213900000000000,99928.228900000002000
,4050050800,103,-,0,-,jj1-jeju,5,49110,405, , ,150239.579800000010000,100781.522800000010000
,4050067600,101,-,0,-,jj1-jeju,5,49110,405, , ,155086.658300000010000,102675.552000000000000
,4050016200,102,-,0,-,jj1-jeju,5,49110,405, , ,151786.415899999990000,94882.549599999998000
,4050018700,105,-,0,-,jj1-jeju,5,49110,405, , ,148438.442700000010000,97325.304900000003000
,4050018300,101,해안교,0,-,jj1-jeju,5,49110,405, , ,149298.625900000010000,97114.582100000000000
,4050018400,104,해안교,0,-,jj1-jeju,5,49110,405, , ,149246.515300000000000,97134.072300000000000
,4050002902,101,해안육교,0,-,jj1-jeju,5,49110,405, , ,149465.745200000000000,97050.472699999998000
,4050002701,104,광령교,0,-,jj1-jeju,5,49110,405, , ,148664.212200000010000,96474.755099999995000
,4050050600,104,산지2교,0,-,jj1-jeju,5,49110,405, , ,157375.798500000000000,100735.048299999990000
,4050021900,104,연북2교,0,-,jj1-jeju,5,49110,405, , ,155231.038100000010000,98694.945699999997000
,4050022000,104,연북2교,0,-,jj1-jeju,5,49110,405, , ,155072.674100000000000,98704.690000000002000
,4050065100,104,무명,0,-,jj1-jeju,5,49110,405, , ,156204.567099999990000,102429.918400000000000
,4050018600,104,무수천제2교,0,-,jj1-jeju,5,49110,405, , ,148536.021700000010000,97309.900500000003000
,4050000603,102,-,0,-,jj1-jeju,5,49110,405, , ,164573.687400000000000,91234.484500000006000
,4050061900,103,-,0,-,jj1-jeju,5,49110,405, , ,156336.091699999990000,102241.167900000000000
,4050014100,101,-,1,제주ITS참조,jj1-jeju,5,49110,405, , ,158065.191400000010000,102124.803799999990000
,4050053200,103,-,0,-,jj1-jeju,5,49110,405, , ,155083.218400000010000,101169.134600000000000
,4050070200,102,-,0,-,jj1-jeju,5,49110,405, , ,162202.449700000000000,103869.758900000000000
,4050022900,101,-,0,-,jj1-jeju,5,49110,405, , ,154330.348700000000000,98737.452200000000000
,4050010801,101,-,0,-,jj1-jeju,5,49110,405, , ,150126.429500000000000,100236.670199999990000
,4050016700,102,-,0,-,jj1-jeju,5,49110,405, , ,158946.037900000000000,95028.859400000001000
,4050058600,101,-,0,-,jj1-jeju,5,49110,405, , ,155986.634300000010000,101908.850500000000000
,4050059700,101,-,0,-,jj1-jeju,5,49110,405, , ,156468.501300000000000,102101.333199999990000
,4050057400,101,호남석재사거리,0,-,jj1-jeju,5,49110,405, , ,156664.230300000000000,101728.948000000000000
,4050042800,101,-,0,-,jj1-jeju,5,49110,405, , ,152922.951999999990000,99928.028999999995000
,4050013302,103,-,0,-,jj1-jeju,5,49110,405, , ,159138.721400000010000,101395.321700000000000
,4050044400,103,-,0,-,jj1-jeju,5,49110,405, , ,162249.333900000000000,99966.143899999995000
,4050021600,102,-,0,-,jj1-jeju,5,49110,405, , ,154331.200400000000000,98628.933099999995000
,4050022500,101,-,1,-,jj1-jeju,5,49110,405, , ,150886.249699999990000,98747.172699999996000
,4050024000,101,-,0,-,jj1-jeju,5,49110,405, , ,150802.084500000000000,98833.406499999997000
,4050031200,101,-,1,-,jj1-jeju,5,49110,405, , ,150399.821100000000000,99243.757599999997000
,4050034300,101,-,1,-,jj1-jeju,5,49110,405, , ,150606.849599999990000,99452.698199999999000
,4050038600,101,-,1,-,jj1-jeju,5,49110,405, , ,150831.595299999990000,99679.517999999996000
,4050009001,103,-,0,-,jj1-jeju,5,49110,405, , ,151749.239200000010000,100112.072000000000000
,4050044300,102,-,0,-,jj1-jeju,5,49110,405, , ,150093.915199999990000,100015.525500000000000
,4050053500,101,-,0,-,jj1-jeju,5,49110,405, , ,150139.462600000000000,101218.586400000000000
,4050052800,101,-,0,-,jj1-jeju,5,49110,405, , ,150124.988300000000000,101142.474200000000000
,4050046800,101,-,0,-,jj1-jeju,5,49110,405, , ,156058.863600000010000,100333.108200000000000
,4050050200,103,-,0,-,jj1-jeju,5,49110,405, , ,156041.083600000010000,100664.876399999990000
,4050048300,101,-,0,-,jj1-jeju,5,49110,405, , ,156058.912600000010000,100494.984500000010000
,4050011900,101,도남입구,1,제주ITS참조,jj1-jeju,5,49110,405, , ,155854.562100000010000,100807.761100000000000
,4050002600,101,제주대학로터리,0,제주ITS참조,jj1-jeju,5,49110,405, , ,158272.720200000010000,95913.084400000007000
,4050003300,101,-,0,제주ITS참조,jj1-jeju,5,49110,405, , ,154823.654899999990000,97170.820900000006000
,4050057900,101,-,0,-,jj1-jeju,5,49110,405, , ,151335.971900000000000,101801.609800000010000
,4050054300,101,-,0,-,jj1-jeju,5,49110,405, , ,154072.189900000000000,101261.839900000010000
,4050050100,101,-,0,-,jj1-jeju,5,49110,405, , ,156697.670799999990000,100649.303700000000000
,4050048600,102,-,0,-,jj1-jeju,5,49110,405, , ,151346.212700000000000,100544.343100000000000
,4050008600,101,외도연대마을,0,제주ITS참조,jj1-jeju,5,49110,405, , ,146865.910600000000000,100041.021800000000000
,4050010200,101,내도동입구,0,제주ITS참조,jj1-jeju,5,49110,405, , ,148433.622399999990000,100126.401500000010000
,4050010900,101,현사마을,0,제주ITS참조,jj1-jeju,5,49110,405, , ,148944.366500000000000,100270.291700000000000
,4050010800,101,이호동입구2,0,제주ITS참조,jj1-jeju,5,49110,405, , ,149967.499699999990000,100271.773800000000000
,4050011000,101,이호동입구1,0,제주ITS참조,jj1-jeju,5,49110,405, , ,149813.975700000010000,100310.248700000000000
,4050010600,101,도두삼거리,0,제주ITS참조,jj1-jeju,5,49110,405, , ,150400.378499999990000,100178.273800000000000
,4050003800,101,월산마을,0,제주ITS참조,jj1-jeju,5,49110,405, , ,150087.517100000000000,97818.738200000007000
,4050009300,101,제성마을,0,제주ITS참조,jj1-jeju,5,49110,405, , ,152120.559000000010000,100122.471699999990000
,4050010000,101,신성마을,0,제주ITS참조,jj1-jeju,5,49110,405, , ,152499.088300000000000,100131.037200000010000
,4050011700,101,오라3동,0,제주ITS참조,jj1-jeju,5,49110,405, , ,153793.699700000000000,100739.749900000000000
,4050062900,103,광덕아파트,0,시스템노드,jj1-jeju,5,49110,405, , ,157480.269200000010000,102277.096800000000000
,4050014200,101,제주교대,0,제주ITS참조,jj1-jeju,5,49110,405, , ,158516.937500000000000,102283.214700000000000
,4050014400,101,거로마을,0,제주ITS참조,jj1-jeju,5,49110,405, , ,158741.000000000000000,102388.816700000000000
,4050015000,101,동중입구,0,제주ITS참조,jj1-jeju,5,49110,405, , ,160190.484200000010000,102974.602199999990000
,4050015400,101,삼양동사무소,0,제주ITS참조,jj1-jeju,5,49110,405, , ,161483.565399999990000,103121.453200000000000
,4050008300,101,법원사거리,0,제주ITS참조,jj1-jeju,5,49110,405, , ,156842.667599999990000,99993.304499999998000
,4050003700,101,아라주공아파트,0,제주ITS참조,jj1-jeju,5,49110,405, , ,157767.312500000000000,97856.990699999995000
,4050003600,101,인다마을,0,제주ITS참조,jj1-jeju,5,49110,405, , ,157749.391600000000000,97587.174799999993000
,4050002200,101,-,0,제주ITS참조,jj1-jeju,5,49110,405, , ,160284.161100000000000,93973.068499999994000
,4050006400,101,노형파출소,0,제주ITS참조,jj1-jeju,5,49110,405, , ,151686.347700000010000,99308.884300000005000
,4050018800,102,-,0,-,jj1-jeju,5,49110,405, , ,152670.222700000010000,97484.059200000003000
,4050010503,101,-,0,구축기준미달,jj1-jeju,5,49110,405, , ,147732.268000000010000,100202.029899999990000
,4050043600,101,-,0,구축기준미달,jj1-jeju,5,49110,405, , ,147761.293400000000000,99990.371700000003000
,4050024700,101,-,0,구축기준미달,jj1-jeju,5,49110,405, , ,148327.694800000000000,98864.092799999999000
,4050023100,101,-,0,구축기준미달,jj1-jeju,5,49110,405, , ,148533.573000000000000,98793.270300000004000
,4050020800,101,-,0,구축기준미달,jj1-jeju,5,49110,405, , ,149647.709399999990000,98543.482000000004000
,4050003802,101,-,0,구축기준미달,jj1-jeju,5,49110,405, , ,149799.572799999990000,97447.248900000006000
,4050016500,102,-,0,구축기준미달,jj1-jeju,5,49110,405, , ,150958.399100000010000,94920.288600000000000
,4050017000,102,-,0,구축기준미달,jj1-jeju,5,49110,405, , ,149253.858700000010000,95653.358399999997000
,4050003101,101,-,0,구축기준미달,jj1-jeju,5,49110,405, , ,155275.282700000010000,97126.386799999993000
,4050004204,101,-,0,구축기준미달,jj1-jeju,5,49110,405, , ,156492.515699999990000,98122.393200000006000
,4050026300,101,-,0,구축기준미달,jj1-jeju,5,49110,405, , ,157031.915299999990000,98932.147299999997000
,4050039900,101,-,0,구축기준미달,jj1-jeju,5,49110,405, , ,156200.946200000010000,99704.432499999995000
,4050038000,102,-,0,구축기준미달,jj1-jeju,5,49110,405, , ,156821.992900000010000,99637.665699999998000
,4050007101,101,-,0,구축기준미달,jj1-jeju,5,49110,405, , ,157056.456400000000000,99725.432700000005000
,4050004202,101,-,0,구축기준미달,jj1-jeju,5,49110,405, , ,157248.366899999990000,98349.234400000001000
,4050035500,102,-,0,구축기준미달,jj1-jeju,5,49110,405, , ,158112.740900000000000,99451.556899999996000
,4050040000,101,-,0,구축기준미달,jj1-jeju,5,49110,405, , ,158341.894499999990000,99708.456500000000000
,4050034100,102,-,0,구축기준미달,jj1-jeju,5,49110,405, , ,159415.431799999990000,99402.209799999997000
,4050033400,101,-,0,구축기준미달,jj1-jeju,5,49110,405, , ,159060.285600000000000,99324.473800000007000
,4050004006,101,-,0,구축기준미달,jj1-jeju,5,49110,405, , ,159269.222400000000000,98372.607099999994000
,4050004004,101,-,0,구축기준미달,jj1-jeju,5,49110,405, , ,158462.269499999990000,98375.521999999997000
,4050004003,101,-,0,구축기준미달,jj1-jeju,5,49110,405, , ,158147.463400000010000,98335.891099999993000
,4050018500,101,-,0,구축기준미달,jj1-jeju,5,49110,405, , ,158597.352400000000000,97238.635800000004000
,4050017400,101,-,0,구축기준미달,jj1-jeju,5,49110,405, , ,159135.255700000010000,96316.795599999998000
,4050017300,101,-,0,구축기준미달,jj1-jeju,5,49110,405, , ,158550.522600000000000,96123.245999999999000
,4050016600,101,-,0,구축기준미달,jj1-jeju,5,49110,405, , ,158760.794700000000000,94996.342099999994000
,4050017100,101,-,0,구축기준미달,jj1-jeju,5,49110,405, , ,157707.198500000000000,95996.882899999997000
,4050021800,101,-,0,구축기준미달,jj1-jeju,5,49110,405, , ,155293.375700000000000,98693.017300000007000
,4050049400,101,-,0,구축기준미달,jj1-jeju,5,49110,405, , ,157950.516500000000000,100598.961200000010000
,4050037000,102,-,0,구축기준미달,jj1-jeju,5,49110,405, , ,160081.374099999990000,99576.967600000004000
,4050027000,101,-,0,구축기준미달,jj1-jeju,5,49110,405, , ,157162.654799999990000,98972.691999999995000
,4050059100,101,-,0,구축기준미달,jj1-jeju,5,49110,405, , ,151866.614600000000000,101958.581800000000000
,4050002702,101,-,0,구축기준미달,jj1-jeju,5,49110,405, , ,148690.690100000010000,96490.995599999995000
,4050000900,101,노루생이,0,구축기준미달,jj1-jeju,5,49110,405, , ,152704.425300000000000,91883.110600000000000
,4050030200,101,-,0,구축기준미달,jj1-jeju,5,49110,405, , ,156977.881400000010000,99190.435800000007000
,4050032300,101,-,0,구축기준미달,jj1-jeju,5,49110,405, , ,157066.894700000000000,99260.066000000006000
,4050052000,101,-,0,구축기준미달,jj1-jeju,5,49110,405, , ,150512.598999999990000,101024.235300000000000
,4050023000,101,-,0,구축기준미달,jj1-jeju,5,49110,405, , ,156325.503600000000000,98735.199699999997000
,4050045900,101,-,0,구축기준미달,jj1-jeju,5,49110,405, , ,157357.897000000000000,100241.966499999990000
,4050043400,101,-,0,구축기준미달,jj1-jeju,5,49110,405, , ,157945.162199999990000,99936.218699999998000
,4050028900,101,-,0,구축기준미달,jj1-jeju,5,49110,405, , ,157593.433500000010000,99099.383700000006000
,4050037500,103,-,0,-,jj1-jeju,5,49110,405, , ,158287.987400000010000,99604.008300000001000
,4080014700,101,-,0,제주ITS참조,korea,5, ,408,OEXT4080014700, ,184823.324200000000000,81386.116299999994000
,4080015000,101,-,0,제주ITS참조,korea,5, ,408,OEXT4080015000, ,184319.107300000000000,81571.014899999995000
,4080015700,101,-,0,제주ITS참조,korea,5, ,408,OEXT4080015700, ,184099.958500000010000,82181.425900000002000
,4080017500,101,-,0,제주ITS참조,korea,5, ,408,OEXT4080017500, ,183290.390699999990000,85319.115099999995000
,4080018900,101,-,0,제주ITS참조,korea,5, ,408,OEXT4080018900, ,181380.651400000000000,87701.644499999995000
,4080019200,101,-,0,제주ITS참조,korea,5, ,408,OEXT4080019200, ,181313.457300000010000,88097.341499999995000
,4080020600,101,-,0,제주ITS참조,korea,5, ,408,OEXT4080020600, ,181117.565600000000000,88906.999200000006000
,4080020700,101,-,0,제주ITS참조,korea,5, ,408,OEXT4080020700, ,180477.495000000000000,89148.829299999998000
,4080021700,105,-,0,제주ITS참조,korea,5, ,408,OEXT4080021700, ,177655.959500000000000,91780.429600000003000
,4080006500,101,-,0,제주ITS참조,korea,5, ,408,OEXT4080006500, ,174030.045000000010000,76305.881299999994000
,4080021000,105,-,0,제주ITS참조,korea,5, ,408,OEXT4080021000, ,170614.401300000000000,89563.868600000002000
,4070008200,101,-,0,제주ITS참조,korea,5, ,407,OEXT4070008200, ,169314.999699999990000,93786.590899999996000
,4070008600,101,-,0,제주ITS참조,korea,5, ,407,OEXT4070008600, ,169054.572799999990000,94225.327399999995000
,4070009300,101,-,0,제주ITS참조,korea,5, ,407,OEXT4070009300, ,168727.126500000010000,95037.719299999997000
,4070010100,101,-,0,제주ITS참조,korea,5, ,407,OEXT4070010100, ,168635.073800000010000,95457.495999999999000
,4070010600,101,-,0,제주ITS참조,korea,5, ,407,OEXT4070010600, ,168572.414200000000000,95832.628700000001000
,4070010800,101,-,0,제주ITS참조,korea,5, ,407,OEXT4070010800, ,168618.114399999990000,95912.778800000000000
,4070011400,101,-,0,제주ITS참조,korea,5, ,407,OEXT4070011400, ,168535.908000000000000,96386.502399999998000
,4070015500,101,-,0,제주ITS참조,korea,5, ,407,OEXT4070015500, ,167747.168100000010000,100598.739100000010000
,4080019300,105,-,0,제주ITS참조,korea,5, ,408,OEXT4080019300, ,164687.788999999990000,87954.710600000006000
,4060011900,105,-,0,제주ITS참조,korea,5, ,406,OEXT4060011900, ,162609.333400000000000,79906.002099999998000
,4060011100,105,-,0,제주ITS참조,korea,5, ,406,OEXT4060011100, ,162790.892599999990000,78667.095900000000000
,4060010500,101,-,0,제주ITS참조,korea,5, ,406,OEXT4060010500, ,162239.155200000010000,77902.566500000001000
,4060009500,101,-,0,제주ITS참조,korea,5, ,406,OEXT4060009500, ,161752.076800000010000,76700.328699999998000
