FID_,NODE_ID,NODE_TYPE,NODE_NAME,TURN_P,REMARK,USER_ID,WORKSTATE,DEPT_CODE,STNL_REG,TMPID,UPLOAD_ID,POINT_X,POINT_Y,x,y,X2,Y2
,4070035900,101,-,0, , ,5,49000,407,TEMP863, ,133387.875999999990000,92283.159799999994000,133,92,126° 17' 1.653"" E,33° 25' 19.218"" N
,4070035700,101,(상동),0, , ,5,49000,407,TEMP864, ,133274.454399999990000,92209.852499999994000,133,92,126° 16' 57.283"" E,33° 25' 16.813"" N
,4070036100,101,(대림리노인회관),0, , ,5,49000,407,TEMP865, ,133154.273099999990000,92352.888200000001000,133,92,126° 16' 52.593"" E,33° 25' 21.428"" N
,4070035400,101,(수원씽크공장),0, , ,5,49000,407,TEMP866, ,132390.125200000010000,92135.753500000006000,132,92,126° 16' 23.076"" E,33° 25' 14.209"" N
,4070035600,101,(금덕해운),0, , ,5,49000,407,TEMP867, ,132453.017900000010000,92173.142500000002000,132,92,126° 16' 25.500"" E,33° 25' 15.437"" N
,4070006902,104,한대교,0, , ,5,49000,407, , ,132782.477900000000000,91880.679099999994000,133,92,126° 16' 38.330"" E,33° 25' 6.019"" N
,4070006901,104,한대교,0, , ,5,49000,407, , ,132772.350899999990000,91842.761100000003000,133,92,126° 16' 37.948"" E,33° 25' 4.786"" N
,4070005401,104,명월교,0, , ,5,49000,407, , ,131437.525599999990000,89187.353400000007000,131,89,126° 15' 47.015"" E,33° 23' 38.299"" N
,4070005402,104,명월교,0, , ,5,49000,407, , ,131436.022800000010000,89215.759800000000000,131,89,126° 15' 46.949"" E,33° 23' 39.221"" N
,4070030900,101,옹포사거리,0, , ,5,49000,407,TEMP880, ,130746.997099999990000,90450.921900000001000,131,90,126° 15' 19.948"" E,33° 24' 19.150"" N
,4070031100,104,월계교,0, , ,5,49000,407,TEMP881, ,131182.889900000010000,90460.284400000004000,131,90,126° 15' 36.813"" E,33° 24' 19.554"" N
,4070031000,104,월계교,0, , ,5,49000,407,TEMP882, ,131164.333400000000000,90452.759300000005000,131,90,126° 15' 36.097"" E,33° 24' 19.306"" N
,4070031600,101,(농협주유소),0, , ,5,49000,407,TEMP884, ,131446.102300000000000,90791.127500000002000,131,91,126° 15' 46.908"" E,33° 24' 30.353"" N
,4070031700,101,(하나로마트),0, , ,5,49000,407,TEMP885, ,131538.440999999990000,90885.428300000000000,132,91,126° 15' 50.455"" E,33° 24' 33.435"" N
,4070031900,103,-,0,어린이보호구역 시/종점, ,5,49000,407,TEMP886, ,131493.850899999990000,90942.681800000006000,131,91,126° 15' 48.714"" E,33° 24' 35.282"" N
,4070032400,101,보건소5거리,0, , ,5,49000,407,TEMP888, ,131949.238000000010000,91193.017099999997000,132,91,126° 16' 6.269"" E,33° 24' 43.512"" N
,4070033600,101,(나동),0, , ,5,49000,407,TEMP889, ,132041.052700000000000,91424.027900000001000,132,91,126° 16' 9.759"" E,33° 24' 51.030"" N
,4070033900,101,(제주은행),0, , ,5,49000,407,TEMP890, ,131624.256599999990000,91492.428400000004000,132,91,126° 15' 53.610"" E,33° 24' 53.155"" N
,4070034000,101,(한림농협),0, , ,5,49000,407,TEMP891, ,131633.322500000010000,91521.826900000000000,132,92,126° 15' 53.953"" E,33° 24' 54.111"" N
,4070032200,102,-,0, , ,5,49000,407,TEMP892, ,131062.672400000000000,91148.152199999997000,131,91,126° 15' 31.971"" E,33° 24' 41.852"" N
,4070032100,101,(한림어촌계),0, , ,5,49000,407,TEMP893, ,130916.540100000000000,91108.085399999996000,131,91,126° 15' 26.327"" E,33° 24' 40.518"" N
,4070032300,102,-,0, , ,5,49000,407,TEMP894, ,130848.864300000000000,91190.562000000005000,131,91,126° 15' 23.685"" E,33° 24' 43.179"" N
,4070032800,101,(수협중앙회),0, , ,5,49000,407,TEMP895, ,131044.187500000000000,91253.411300000007000,131,91,126° 15' 31.227"" E,33° 24' 45.264"" N
,4070032600,101,(협재수산),0, , ,5,49000,407,TEMP896, ,131066.688700000000000,91238.107099999994000,131,91,126° 15' 32.102"" E,33° 24' 44.772"" N
,4070032500,101,(삼화화물통운(주)),0, , ,5,49000,407,TEMP897, ,131090.165700000010000,91229.932199999996000,131,91,126° 15' 33.013"" E,33° 24' 44.512"" N
,4070031800,101,(창성세차장),0, , ,5,49000,407,TEMP898, ,131084.940899999990000,90902.862899999993000,131,91,126° 15' 32.901"" E,33° 24' 33.896"" N
,4070032000,103,-,0,어린이보호구역 시/종점, ,5,49000,407,TEMP899, ,131111.787300000000000,90964.036900000006000,131,91,126° 15' 33.923"" E,33° 24' 35.888"" N
,4070033400,103,-,0,어린이보호구역 시/종점, ,5,49000,407,TEMP900, ,131336.295699999990000,91329.050099999993000,131,91,126° 15' 42.511"" E,33° 24' 47.786"" N
,4070032900,101,(한국통신),0, , ,5,49000,407,TEMP901, ,131252.886100000000000,91252.094500000007000,131,91,126° 15' 39.304"" E,33° 24' 45.269"" N
,4070033100,101,(보건소),0, , ,5,49000,407,TEMP902, ,131191.653499999990000,91314.555200000003000,131,91,126° 15' 36.917"" E,33° 24' 47.282"" N
,4070033300,101,(마라도횟집),0, , ,5,49000,407,TEMP903, ,131178.394000000000000,91326.717799999999000,131,91,126° 15' 36.401"" E,33° 24' 47.674"" N
,4070033500,101,(한수풀횟집),0, , ,5,49000,407,TEMP904, ,131139.727099999990000,91362.186499999996000,131,91,126° 15' 34.894"" E,33° 24' 48.816"" N
,4070033700,101,(도일건재사),0, , ,5,49000,407,TEMP905, ,131296.739600000000000,91435.647899999996000,131,91,126° 15' 40.951"" E,33° 24' 51.237"" N
,4070033800,101,(운학연립),0, , ,5,49000,407,TEMP906, ,131308.245800000000000,91476.675900000002000,131,91,126° 15' 41.385"" E,33° 24' 52.571"" N
,4070034100,101,(한림수협냉동창고),0, , ,5,49000,407,TEMP907, ,131337.008100000010000,91579.236300000004000,131,92,126° 15' 42.470"" E,33° 24' 55.906"" N
,4070034200,101,(한림1리복지회관),0, , ,5,49000,407,TEMP908, ,131424.838699999990000,91614.643400000001000,131,92,126° 15' 45.859"" E,33° 24' 57.075"" N
,4070034600,101,(농협창고),0, , ,5,49000,407,TEMP909, ,131446.001699999990000,91791.442700000000000,131,92,126° 15' 46.630"" E,33° 25' 2.818"" N
,4070035000,101,(가동),0, , ,5,49000,407,TEMP910, ,131918.922300000010000,91894.854099999997000,132,92,126° 16' 4.904"" E,33° 25' 6.283"" N
,4070037700,102,-,0, , ,5,49000,407,TEMP912, ,131740.653700000000000,93011.778399999996000,132,93,126° 15' 57.700"" E,33° 25' 42.493"" N
,4070038600,101,(구름들),0, , ,5,49000,407,TEMP913, ,131946.570500000000000,93351.291500000007000,132,93,126° 16' 5.578"" E,33° 25' 53.559"" N
,4070039300,101,(용운구판장),0, , ,5,49000,407,TEMP914, ,132264.987499999990000,93713.881800000003000,132,94,126° 16' 17.805"" E,33° 26' 5.399"" N
,4070002502,103,-,0,속도변화, ,5,49000,407, , ,131159.012099999990000,84723.934500000003000,131,85,126° 15' 37.466"" E,33° 21' 13.372"" N
,4070002503,101,(가는질),0, , ,5,49000,407, , ,131502.862700000000000,85066.960600000006000,132,85,126° 15' 50.670"" E,33° 21' 24.584"" N
,4070003401,101,(우사),0, , ,5,49000,407, , ,132209.280200000010000,85231.592699999994000,132,85,126° 16' 17.946"" E,33° 21' 30.088"" N
,4070027000,101,-,0, , ,5,49000,407,TEMP920, ,132208.874000000010000,85885.524200000000000,132,86,126° 16' 17.754"" E,33° 21' 51.312"" N
,4080084400,101,(농협창고),0, , ,5,49000,408,TEMP921, ,123191.873700000000000,76343.464300000007000,123,76,126° 10' 31.912"" E,33° 16' 39.439"" N
,4070003501,103,-,0,속도변화, ,5,49000,407, , ,134117.092399999990000,85717.075299999997000,134,86,126° 17' 31.605"" E,33° 21' 46.272"" N
,4070026800,101,-,0, , ,5,49000,407,TEMP924, ,134768.975700000010000,85639.992299999998000,135,86,126° 17' 56.839"" E,33° 21' 43.913"" N
,4070026600,103,-,0,속도변화, ,5,49000,407,TEMP925, ,134751.551799999990000,85614.221500000000000,135,86,126° 17' 56.172"" E,33° 21' 43.073"" N
,4070003301,103,-,0,어린이보호구역 시/종점, ,5,49000,407, , ,134280.872000000000000,85071.968299999993000,134,85,126° 17' 38.109"" E,33° 21' 25.370"" N
,4070003101,103,-,0,어린이보호구역 시/종점, ,5,49000,407, , ,134284.224400000010000,85307.315199999997000,134,85,126° 17' 38.177"" E,33° 21' 33.010"" N
,4070003102,101,(노인회관),0, , ,5,49000,407, , ,134455.881200000000000,85094.915299999993000,134,85,126° 17' 44.872"" E,33° 21' 26.154"" N
,4070003103,103,-,0,어린이보호구역 시/종점, ,5,49000,407, , ,134482.501099999990000,85093.354699999996000,134,85,126° 17' 45.902"" E,33° 21' 26.109"" N
,4070002201,101,-,0, , ,5,49000,407, , ,136352.719600000010000,83739.844100000002000,136,84,126° 18' 58.577"" E,33° 20' 42.583"" N
,4070002202,101,-,0, , ,5,49000,407, , ,136369.724500000010000,83777.322100000005000,136,84,126° 18' 59.225"" E,33° 20' 43.803"" N
,4070024400,101,-,0, , ,5,49000,407,TEMP934, ,136902.441800000000000,83955.445600000006000,137,84,126° 19' 19.781"" E,33° 20' 49.697"" N
,4070024100,101,(우사),0, , ,5,49000,407,TEMP937, ,137359.551600000010000,83861.033599999995000,137,84,126° 19' 37.482"" E,33° 20' 46.729"" N
,4070027100,101,-,0, , ,5,49000,407,TEMP938, ,137965.512800000000000,86196.315199999997000,138,86,126° 20' 0.337"" E,33° 22' 2.650"" N
,4070025500,101,-,0, , ,5,49000,407,TEMP939, ,137712.377899999990000,84962.575400000002000,138,85,126° 19' 50.852"" E,33° 21' 22.555"" N
,4070026400,101,(화일목장),0, , ,5,49000,407,TEMP940, ,138828.983600000010000,85455.410699999993000,139,85,126° 20' 33.917"" E,33° 21' 38.781"" N
,4070025700,101,-,0, , ,5,49000,407,TEMP941, ,139343.170500000010000,85180.486900000004000,139,85,126° 20' 53.871"" E,33° 21' 29.963"" N
,4070007402,101,-,0, , ,5,49000,407, , ,135405.884800000000000,91793.805999999997000,135,92,126° 18' 19.886"" E,33° 25' 3.779"" N
,4070035300,103,-,0,어린이보호구역 시/종점, ,5,49000,407,TEMP944, ,136218.941100000000000,91921.614600000001000,136,92,126° 18' 51.320"" E,33° 25' 8.103"" N
,4070027900,102,-,0, , ,5,49000,407,TEMP945, ,142364.383899999990000,86847.974799999996000,142,87,126° 22' 50.339"" E,33° 22' 24.682"" N
,4080092900,103,-,0,속도변화, ,5,49000,408,TEMP946, ,138448.248200000000000,79484.476599999995000,138,79,126° 20' 20.655"" E,33° 18' 24.908"" N
,4080012602,101,-,0, , ,5,49000,408, , ,138867.815500000000000,79217.970900000000000,139,79,126° 20' 36.938"" E,33° 18' 16.344"" N
,4080012601,101,-,0, , ,5,49000,408, , ,138899.917400000010000,79150.767600000006000,139,79,126° 20' 38.195"" E,33° 18' 14.169"" N
,4080000102,101,(안전공업사),0, , ,5,49000,408, , ,131007.090900000000000,70786.040500000003000,131,71,126° 15' 35.413"" E,33° 13' 40.967"" N
,4080000101,103,-,0,어린이보호구역 시/종점, ,5,49000,408, , ,130990.874100000000000,70768.188899999994000,131,71,126° 15' 34.791"" E,33° 13' 40.383"" N
,4080070800,102,-,0, , ,5,49000,408,TEMP953, ,130363.142400000000000,69423.688500000004000,130,69,126° 15' 10.920"" E,33° 12' 56.601"" N
,4080070900,101,-,0, , ,5,49000,408,TEMP954, ,130355.795400000000000,69424.902100000007000,130,69,126° 15' 10.636"" E,33° 12' 56.639"" N
,4070035100,104,어도교,0, , ,5,49000,407,TEMP955, ,136967.736999999990000,91887.048200000005000,137,92,126° 19' 20.310"" E,33° 25' 7.140"" N
,4070035200,104,어도교,0, , ,5,49000,407,TEMP956, ,136990.452200000000000,91889.019199999995000,137,92,126° 19' 21.188"" E,33° 25' 7.209"" N
,4070007801,104,봉성교,0, , ,5,49000,407, , ,136254.557800000010000,92480.129799999995000,136,92,126° 18' 52.556"" E,33° 25' 26.237"" N
,4070007802,104,봉성교,0, , ,5,49000,407, , ,136273.291999999990000,92497.712499999994000,136,92,126° 18' 53.277"" E,33° 25' 26.812"" N
,4070036900,104,구몰교,0, , ,5,49000,407,TEMP960, ,136161.290899999990000,92562.375400000004000,136,93,126° 18' 48.925"" E,33° 25' 28.887"" N
,4070037100,104,구몰교,0, , ,5,49000,407,TEMP961, ,136156.738099999990000,92586.326199999996000,136,93,126° 18' 48.743"" E,33° 25' 29.663"" N
,4070038400,104,곽지교,0, , ,5,49000,407,TEMP962, ,136121.507600000010000,93302.128599999996000,136,93,126° 18' 47.196"" E,33° 25' 52.887"" N
,4070038500,104,곽지교,0, , ,5,49000,407,TEMP963, ,136123.653200000000000,93321.457399999999000,136,93,126° 18' 47.275"" E,33° 25' 53.515"" N
,4070025300,103,-,0,어린이보호구역 시/종점, ,5,49000,407,TEMP966, ,134067.798700000010000,84766.898000000001000,134,85,126° 17' 29.949"" E,33° 21' 15.422"" N
,4070024800,104,오자교,0, , ,5,49000,407,TEMP967, ,133600.615300000000000,84393.270900000003000,134,84,126° 17' 11.979"" E,33° 21' 3.192"" N
,4070024900,104,오자교,0, , ,5,49000,407,TEMP968, ,133617.481600000000000,84406.503200000006000,134,84,126° 17' 12.628"" E,33° 21' 3.625"" N
,4070023700,101,문화예술인마을,0, , ,5,49000,407,TEMP969, ,131831.392800000000000,82891.926800000001000,132,83,126° 16' 3.967"" E,33° 20' 14.066"" N
,4070023000,103,-,0,속도변화, ,5,49000,407,TEMP970, ,131059.961100000000000,82663.937200000000000,131,83,126° 15' 34.201"" E,33° 20' 6.490"" N
,4070034800,101,(선과장),0, , ,5,49000,407,TEMP971, ,137735.878399999990000,91823.007100000003000,138,92,126° 19' 50.055"" E,33° 25' 5.223"" N
,4070037200,101,(우사),0, , ,5,49000,407,TEMP972, ,137906.343900000010000,92608.567299999995000,138,93,126° 19' 56.458"" E,33° 25' 30.755"" N
,4070008703,103,-,0,속도변화, ,5,49000,407, , ,137797.234399999990000,94460.702600000004000,138,94,126° 19' 51.773"" E,33° 26' 30.845"" N
,4070040700,101,(귤출하장),0, , ,5,49000,407,TEMP974, ,137487.114000000000000,94315.749800000005000,137,94,126° 19' 39.804"" E,33° 26' 26.075"" N
,4070040400,101,(다가구주택),0, , ,5,49000,407,TEMP975, ,137531.292900000000000,94225.170100000003000,138,94,126° 19' 41.537"" E,33° 26' 23.144"" N
,4070008702,101,(남읍학교살리기다가구),0, , ,5,49000,407, , ,137640.757799999990000,94159.825599999996000,138,94,126° 19' 45.791"" E,33° 26' 21.047"" N
,4070008701,101,(고산전화국),0, , ,5,49000,407, , ,137505.153900000000000,94022.705400000006000,138,94,126° 19' 40.575"" E,33° 26' 16.568"" N
,4070038000,101,(삼다식품),0, , ,5,49000,407,TEMP979, ,137570.838599999990000,93110.319799999997000,138,93,126° 19' 43.346"" E,33° 25' 46.969"" N
,4070041700,101,(감귤선과장),0, , ,5,49000,407,TEMP981, ,136016.439699999990000,94628.580300000001000,136,95,126° 18' 42.790"" E,33° 26' 35.916"" N
,4070009601,103,-,0,60에서50으로속도변화, ,5,49000,407, , ,138657.313400000010000,95250.138399999996000,139,95,126° 20' 24.876"" E,33° 26' 56.645"" N
,4070044300,101,(마을창고),0, , ,5,49000,407,TEMP984, ,139673.043199999990000,96225.085200000001000,140,96,126° 21' 3.966"" E,33° 27' 28.495"" N
,4070044000,101,(연화못),0, , ,5,49000,407,TEMP985, ,139430.707100000000000,96000.373399999997000,139,96,126° 20' 54.637"" E,33° 27' 21.153"" N
,4070009602,101,(본동),0, , ,5,49000,407, , ,138873.477799999990000,95609.450899999996000,139,96,126° 20' 33.157"" E,33° 27' 8.351"" N
,4070010901,101,-,0, , ,5,49000,407, , ,140974.760899999990000,95627.818700000003000,141,96,126° 21' 54.511"" E,33° 27' 9.371"" N
,4070010201,104,장전교,0, , ,5,49000,407, , ,143424.872000000000000,95346.332299999995000,143,95,126° 23' 29.439"" E,33° 27' 0.711"" N
,4070010401,103,-,0,속도변화, ,5,49000,407, , ,143122.341900000000000,95429.437000000005000,143,95,126° 23' 17.707"" E,33° 27' 3.350"" N
,4070010501,103,-,0,속도변화, ,5,49000,407, , ,142707.057100000010000,95569.872900000002000,143,96,126° 23' 1.596"" E,33° 27' 7.829"" N
,4070010502,101,(창고),0, , ,5,49000,407, , ,142874.485600000010000,95526.691399999996000,143,96,126° 23' 8.089"" E,33° 27' 6.459"" N
,4070046300,101,(대동공업사),0, , ,5,49000,407,TEMP998, ,142283.752600000010000,97163.083899999998000,142,97,126° 22' 44.838"" E,33° 27' 59.456"" N
,4070046200,101,(수산노인정),0, , ,5,49000,407,TEMP999, ,143565.500499999990000,97144.728099999993000,144,97,126° 23' 34.477"" E,33° 27' 59.106"" N
,4070010202,103,-,0,속도변화, ,5,49000,407, , ,143830.596400000010000,95624.208799999993000,144,96,126° 23' 45.086"" E,33° 27' 9.806"" N
,4070044400,104,수산교,0, , ,5,49000,407,TEMP1001, ,143357.801100000010000,96262.788900000000000,143,96,126° 23' 26.635"" E,33° 27' 30.443"" N
,4070044500,104,수산교,0, , ,5,49000,407,TEMP1002, ,143365.425200000000000,96278.578800000003000,143,96,126° 23' 26.926"" E,33° 27' 30.957"" N
,4070042000,101,(협동교),0, , ,5,49000,407,TEMP1003, ,143418.448800000010000,94592.032399999996000,143,95,126° 23' 29.362"" E,33° 26' 36.228"" N
,4070041900,104,협동교,0, , ,5,49000,407,TEMP1004, ,143446.392800000000000,94588.827799999999000,143,95,126° 23' 30.444"" E,33° 26' 36.129"" N
,4070041800,104,협동교,0, , ,5,49000,407,TEMP1005, ,143463.490900000000000,94586.821400000001000,143,95,126° 23' 31.107"" E,33° 26' 36.067"" N
,4070040600,101,(전화국기계실),0, , ,5,49000,407,TEMP1006, ,144495.121099999990000,94193.320399999997000,144,94,126° 24' 11.133"" E,33° 26' 23.490"" N
,4070040500,101,(창고),0, , ,5,49000,407,TEMP1007, ,144461.978500000000000,94186.036399999997000,144,94,126° 24' 9.852"" E,33° 26' 23.247"" N
,4070041100,101,(농협창고),0, , ,5,49000,407,TEMP1008, ,144411.087200000010000,94457.029299999995000,144,94,126° 24' 7.821"" E,33° 26' 32.033"" N
,4070041300,101,(유수암상점),0, , ,5,49000,407,TEMP1009, ,144406.645500000010000,94506.516799999998000,144,95,126° 24' 7.638"" E,33° 26' 33.638"" N
,4070041400,101,(도정공장),0, , ,5,49000,407,TEMP1010, ,144354.247399999990000,94522.470199999996000,144,95,126° 24' 5.606"" E,33° 26' 34.146"" N
,4070043000,104,유수암교,0, , ,5,49000,407,TEMP1011, ,144792.506900000010000,95262.775699999998000,145,95,126° 24' 22.410"" E,33° 26' 58.256"" N
,4070042900,104,유수암교,0, , ,5,49000,407,TEMP1012, ,144791.647700000000000,95239.657600000006000,145,95,126° 24' 22.381"" E,33° 26' 57.505"" N
,4070043600,101,(북문),0, , ,5,49000,407,TEMP1013, ,145242.522700000000000,95827.358500000002000,145,96,126° 24' 39.709"" E,33° 27' 16.663"" N
,4070042300,101,-,0, , ,5,49000,407,TEMP1014, ,145563.621900000000000,94839.290800000002000,146,95,126° 24' 52.357"" E,33° 26' 44.653"" N
,4070042500,103,-,0,속도변화, ,5,49000,407,TEMP1015, ,146988.007300000000000,94931.179199999999000,147,95,126° 25' 47.484"" E,33° 26' 47.892"" N
,4070043100,101,(아카데미하우스),0, , ,5,49000,407,TEMP1016, ,146898.094900000000000,95299.604300000006000,147,95,126° 25' 43.925"" E,33° 26' 59.834"" N
,4070042400,101,(러브하우스),0, , ,5,49000,407,TEMP1017, ,147020.835400000010000,94911.857199999999000,147,95,126° 25' 48.759"" E,33° 26' 47.271"" N
,4070011503,103,-,0,속도변화, ,5,49000,407, , ,147891.332100000000000,96511.573300000004000,148,97,126° 26' 22.128"" E,33° 27' 39.346"" N
,4070011502,103,-,0,속도변화, ,5,49000,407, , ,147363.953299999990000,96413.152199999997000,147,96,126° 26' 1.727"" E,33° 27' 36.058"" N
,4070011501,101,(절물),0, , ,5,49000,407, , ,147102.434199999990000,96340.320500000002000,147,96,126° 25' 51.616"" E,33° 27' 33.648"" N
,4070011303,103,-,0,속도변화, ,5,49000,407, , ,145864.824900000010000,96264.790699999998000,146,96,126° 25' 3.710"" E,33° 27' 30.974"" N
,4070011301,104,고성교,0, , ,5,49000,407, , ,145606.621600000010000,96232.163600000000000,146,96,126° 24' 53.719"" E,33° 27' 29.868"" N
,4070011302,104,고성교,0, , ,5,49000,407, , ,145628.064600000010000,96238.213699999993000,146,96,126° 24' 54.548"" E,33° 27' 30.068"" N
,4070010204,103,-,0,차선수변화, ,5,49000,407, , ,145151.464500000000000,96077.985400000005000,145,96,126° 24' 36.128"" E,33° 27' 24.781"" N
,4070045500,101,(보름이),0, , ,5,49000,407,TEMP1027, ,145392.846500000010000,97026.968099999998000,145,97,126° 24' 45.267"" E,33° 27' 55.625"" N
,4070045600,101,(고성2교),0, , ,5,49000,407,TEMP1028, ,145276.079999999990000,97034.207999999999000,145,97,126° 24' 40.744"" E,33° 27' 55.839"" N
,4070045800,104,고성일교,0, , ,5,49000,407,TEMP1029, ,145135.563400000010000,97042.922399999996000,145,97,126° 24' 35.300"" E,33° 27' 56.096"" N
,4070045700,104,고성일교,0, , ,5,49000,407,TEMP1030, ,145164.848999999990000,97041.106000000000000,145,97,126° 24' 36.435"" E,33° 27' 56.042"" N
,4070045900,101,(고성1교),0, , ,5,49000,407,TEMP1031, ,145103.654700000010000,97044.901599999997000,145,97,126° 24' 34.064"" E,33° 27' 56.154"" N
,4070047700,101,상귀교차로,0, , ,5,49000,407,TEMP1032, ,145077.571800000010000,97909.301500000001000,145,98,126° 24' 32.864"" E,33° 28' 24.205"" N
,4070047400,101,(일호유리),0, , ,5,49000,407,TEMP1033, ,145942.634900000000000,97780.893899999995000,146,98,126° 25' 6.394"" E,33° 28' 20.195"" N
,4070047500,104,광삼교,0, , ,5,49000,407,TEMP1034, ,146493.571100000000000,97803.170100000003000,146,98,126° 25' 27.726"" E,33° 28' 21.018"" N
,4070047600,104,광삼교,0, , ,5,49000,407,TEMP1035, ,146542.100199999990000,97805.133799999996000,147,98,126° 25' 29.605"" E,33° 28' 21.090"" N
,4070035800,101,-,0, , ,5,49000,407,TEMP1038, ,140706.830099999990000,92233.570999999996000,141,92,126° 21' 44.943"" E,33° 25' 19.154"" N
,4070034300,101,-,0, , ,5,49000,407,TEMP1039, ,141162.273500000010000,91635.649900000004000,141,92,126° 22' 2.711"" E,33° 24' 59.838"" N
,4070039800,101,-,0, , ,5,49000,407,TEMP1040, ,140446.998599999990000,93833.851100000000000,140,94,126° 21' 34.505"" E,33° 26' 11.041"" N
,4070040000,101,-,0, , ,5,49000,407,TEMP1041, ,141247.150800000000000,93891.887499999997000,141,94,126° 22' 5.466"" E,33° 26' 13.083"" N
,4070041200,101,소길사거리,0, , ,5,49000,407,TEMP1042, ,142535.663700000000000,94482.139700000000000,143,94,126° 22' 55.210"" E,33° 26' 32.492"" N
,4070041000,101,(새마을창고),0, , ,5,49000,407,TEMP1043, ,142337.866700000010000,94369.470700000005000,142,94,126° 22' 47.579"" E,33° 26' 28.797"" N
,4070040900,101,(소길),0, , ,5,49000,407,TEMP1044, ,142270.153300000010000,94348.920499999993000,142,94,126° 22' 44.962"" E,33° 26' 28.117"" N
,4070040200,101,(소길노인정),0, , ,5,49000,407,TEMP1045, ,142336.638400000000000,94030.280100000004000,142,94,126° 22' 47.610"" E,33° 26' 17.788"" N
,4070040100,101,(창고),0, , ,5,49000,407,TEMP1046, ,142387.588699999990000,93992.292100000006000,142,94,126° 22' 49.591"" E,33° 26' 16.565"" N
,4070038200,101,거문덕이삼거리,0, , ,5,49000,407,TEMP1047, ,143991.614299999990000,93199.728199999998000,144,93,126° 23' 51.864"" E,33° 25' 51.147"" N
,4070038100,101,거문덕이삼거리,0, , ,5,49000,407,TEMP1048, ,144227.983899999990000,93187.161500000002000,144,93,126° 24' 1.016"" E,33° 25' 50.784"" N
,4080092600,101,-,0, , ,5,49000,408,TEMP1051, ,138271.112400000010000,79289.161600000007000,138,79,126° 20' 13.856"" E,33° 18' 18.532"" N
,4080092400,101,(양돈협업단지),0, , ,5,49000,408,TEMP1052, ,138406.810600000000000,79070.253500000006000,138,79,126° 20' 19.155"" E,33° 18' 11.455"" N
,4080092100,101,(우사),0, , ,5,49000,408,TEMP1053, ,138054.396899999990000,78916.681200000006000,138,79,126° 20' 5.572"" E,33° 18' 6.398"" N
,4080091500,101,(우사),0, , ,5,49000,408,TEMP1054, ,137949.662099999990000,78619.931400000001000,138,79,126° 20' 1.597"" E,33° 17' 56.745"" N
,4080011501,104,제4동광교,0, , ,5,49000,408, , ,137933.513199999990000,78567.763300000006000,138,79,126° 20' 0.985"" E,33° 17' 55.048"" N
,4080011502,104,제4동광교,0, , ,5,49000,408, , ,137964.230000000010000,78602.298699999999000,138,79,126° 20' 2.164"" E,33° 17' 56.175"" N
,4080010901,101,-,0, , ,5,49000,408, , ,137622.312000000010000,78115.867100000003000,138,78,126° 19' 49.069"" E,33° 17' 40.316"" N
,4080090200,101,-,0, , ,5,49000,408,TEMP1060, ,137681.453899999990000,77671.475399999996000,138,78,126° 19' 51.465"" E,33° 17' 25.905"" N
,4080082100,101,-,0, , ,5,49000,408,TEMP1063, ,136637.328600000010000,75543.815799999997000,137,76,126° 19' 11.649"" E,33° 16' 16.630"" N
,4080077300,101,-,0, , ,5,49000,408,TEMP1064, ,136632.670799999990000,72134.754499999995000,137,72,126° 19' 12.326"" E,33° 14' 25.982"" N
,4080079500,101,(화순농산물집하장),0, , ,5,49000,408,TEMP1065, ,137568.999300000000000,73555.731100000005000,138,74,126° 19' 48.140"" E,33° 15' 12.298"" N
,4070024600,101,-,0, , ,5,49000,407,TEMP1066, ,140342.020200000000000,84156.330700000006000,140,84,126° 21' 32.747"" E,33° 20' 56.924"" N
,4070024700,101,-,0, , ,5,49000,407,TEMP1067, ,140288.293999999990000,84166.761700000003000,140,84,126° 21' 30.667"" E,33° 20' 57.251"" N
,4070025600,101,-,0, , ,5,49000,407,TEMP1069, ,129479.113100000000000,85150.119500000001000,129,85,126° 14' 32.378"" E,33° 21' 26.812"" N
,4070025400,102,-,0, , ,5,49000,407,TEMP1070, ,128994.522000000000000,84899.837400000004000,129,85,126° 14' 13.707"" E,33° 21' 18.574"" N
,4070025900,101,-,0, , ,5,49000,407,TEMP1071, ,129184.053199999990000,85295.508199999997000,129,85,126° 14' 20.925"" E,33° 21' 31.461"" N
,4070026000,102,-,0, , ,5,49000,407,TEMP1072, ,128993.231600000000000,85359.243300000002000,129,85,126° 14' 13.527"" E,33° 21' 33.484"" N
,4070025800,101,(금능농공단지),0, , ,5,49000,407,TEMP1073, ,129535.048200000000000,85250.779500000004000,130,85,126° 14' 34.513"" E,33° 21' 30.092"" N
,4070026200,102,-,0, , ,5,49000,407,TEMP1074, ,129313.936500000000000,85369.225099999996000,129,85,126° 14' 25.928"" E,33° 21' 33.884"" N
,4070026300,102,-,0, , ,5,49000,407,TEMP1075, ,129426.184700000000000,85459.009800000000000,129,85,126° 14' 30.244"" E,33° 21' 36.825"" N
,4070026100,101,(동흥한천(주)),0, , ,5,49000,407,TEMP1076, ,129599.119800000000000,85366.084499999997000,130,85,126° 14' 36.958"" E,33° 21' 33.850"" N
,4070026900,101,(삼일공업사),0, , ,5,49000,407,TEMP1077, ,129975.062400000000000,85697.141499999998000,130,86,126° 14' 51.406"" E,33° 21' 44.683"" N
,4070023800,101,-,0, , ,5,49000,407,TEMP1078, ,127521.887000000000000,83031.146399999998000,128,83,126° 13' 17.294"" E,33° 20' 17.571"" N
