FID_,LINK_ID,F_NODE,T_NODE,ROAD_USE,LANES,ROAD_RANK,ROAD_NAME,MULTI_LINK,CONNECT,MAX_SPD,REST_VEH,REST_W,REST_H,REMARK,USER_ID,WORKSTATE,DEPT_CODE,STNL_REG,ROAD_TYPE,ROAD_NO,TMPID,UPLOAD_ID,SOSFNODEID,SOSTNODEID,SHAPE_STLe
,4060043600,4060019600,4060017300,0,1.000000000000000,107,정방로,0,000,50.000000000000000,0,0.000000000000000,0.000000000000000, , ,5,49000,406,000,-, , ,TEMP1900,TEMP1899,326.199395310999990
,4060043700,4060017300,4060019600,0,1.000000000000000,107,정방로,0,000,50.000000000000000,0,0.000000000000000,0.000000000000000, , ,5,49000,406,000,-, , ,TEMP1899,TEMP1900,342.583868102999990
,4060043800,4060020500,4060019600,0,1.000000000000000,107,정방로,0,000,50.000000000000000,0,0.000000000000000,0.000000000000000, , ,5,49000,406,000,-,NTIC_0611_S, ,TEMP1909,TEMP1900,247.175913699000010
,4060043900,4060019600,4060020500,0,1.000000000000000,107,정방로,0,000,50.000000000000000,0,0.000000000000000,0.000000000000000, , ,5,49000,406,000,-,NTIC_0611_S, ,TEMP1900,TEMP1909,245.319515800000000
,4060044000,4060019800,4060021000,0,2.000000000000000,107,태평로,0,000,50.000000000000000,0,0.000000000000000,0.000000000000000, , ,5,49000,406,000,-,NTIC_0611_S, ,TEMP1901,TEMP1902,163.916144817999990
,4060044100,4060021000,4060019800,0,2.000000000000000,107,태평로,0,000,50.000000000000000,0,0.000000000000000,0.000000000000000, , ,5,49000,406,000,-,NTIC_0611_S, ,TEMP1902,TEMP1901,164.470219676999990
,4060044200,4060021300,4060021000,0,1.000000000000000,107,중정로,0,000,50.000000000000000,0,0.000000000000000,0.000000000000000, , ,5,49000,406,000,-,NTIC_0611_S, ,TEMP1905,TEMP1902,190.014245391000000
,4060057400,4060021000,4060021300,0,1.000000000000000,107,중정로,0,000,50.000000000000000,0,0.000000000000000,0.000000000000000, , ,5,49000,406,000,-,NTIC_0611_S, ,TEMP1902,TEMP1905,192.449037924000010
,4060057500,4060021000,4060021700,0,1.000000000000000,107,태평로,0,000,50.000000000000000,0,0.000000000000000,0.000000000000000, , ,5,49000,406,000,-,NTIC_0611_S, ,TEMP1902,TEMP1904,182.682398729999990
,4060057600,4060021700,4060021000,0,1.000000000000000,107,태평로,0,000,50.000000000000000,0,0.000000000000000,0.000000000000000, , ,5,49000,406,000,-,NTIC_0611_S, ,TEMP1904,TEMP1902,178.821182201999990
,4060057700,4060021700,4060022400,0,1.000000000000000,107,태평로,0,000,50.000000000000000,0,0.000000000000000,0.000000000000000, , ,5,49000,406,000,-,NTIC_0611_S, ,TEMP1904,TEMP1923,160.228511446000000
,4060057800,4060022400,4060021700,0,1.000000000000000,107,태평로,0,000,50.000000000000000,0,0.000000000000000,0.000000000000000, , ,5,49000,406,000,-,NTIC_0611_S, ,TEMP1923,TEMP1904,162.691521018000000
,4060057900,4060021700,4060021200,0,1.000000000000000,107,-,0,000,50.000000000000000,0,0.000000000000000,0.000000000000000, , ,5,49000,406,000,-,NTIC_0611_S, ,TEMP1904,TEMP1903,138.523579622999990
,4060058000,4060021200,4060021700,0,1.000000000000000,107,-,0,000,50.000000000000000,0,0.000000000000000,0.000000000000000, , ,5,49000,406,000,-,NTIC_0611_S, ,TEMP1903,TEMP1904,144.025798812999990
,4060058100,4060024200,4060021300,0,2.000000000000000,107,동홍로,0,000,50.000000000000000,0,0.000000000000000,0.000000000000000, , ,5,49000,406,000,-,NTIC_0611_S, ,TEMP1906,TEMP1905,375.058482443000000
,4060058200,4060021300,4060024200,0,2.000000000000000,107,동홍로,0,000,50.000000000000000,0,0.000000000000000,0.000000000000000, , ,5,49000,406,000,-,NTIC_0611_S, ,TEMP1905,TEMP1906,377.505789008000020
,4060058300,4060025600,4060024200,0,2.000000000000000,107,동홍로,0,000,50.000000000000000,0,0.000000000000000,0.000000000000000, , ,5,49000,406,000,-,NTIC_0611_S, ,TEMP1907,TEMP1906,64.094677606399998
,4060058400,4060024200,4060025600,0,2.000000000000000,107,동홍로,0,000,50.000000000000000,0,0.000000000000000,0.000000000000000, , ,5,49000,406,000,-,NTIC_0611_S, ,TEMP1906,TEMP1907,64.582018673199997
,4060058500,4060001800,4060025600,0,2.000000000000000,107,동홍로,0,000,50.000000000000000,0,0.000000000000000,0.000000000000000, , ,5,49000,406,000,-,NTIC_0611_S, , ,TEMP1907,224.370998695999990
,4060058600,4060025600,4060001800,0,2.000000000000000,107,동홍로,0,000,50.000000000000000,0,0.000000000000000,0.000000000000000, , ,5,49000,406,000,-,NTIC_0611_S, ,TEMP1907, ,223.083663946999990
,4060058700,4060031900,4060001800,0,2.000000000000000,107,동홍로,0,000,50.000000000000000,0,0.000000000000000,0.000000000000000, , ,5,49000,406,000,-,NTIC_0611_S, ,TEMP1924, ,219.337313091999990
,4060058800,4060001800,4060031900,0,2.000000000000000,107,동홍로,0,000,50.000000000000000,0,0.000000000000000,0.000000000000000, , ,5,49000,406,000,-,NTIC_0611_S, , ,TEMP1924,215.624217652000000
,4060058900,4060018500,4060020500,0,1.000000000000000,107,보목로,0,000,60.000000000000000,0,0.000000000000000,0.000000000000000, , ,5,49000,406,000,-,NTIC_0611_S, ,TEMP1999,TEMP1909,1087.658733329999900
,4060059000,4060020500,4060018500,0,1.000000000000000,107,보목로,0,000,60.000000000000000,0,0.000000000000000,0.000000000000000, , ,5,49000,406,000,-,NTIC_0611_S, ,TEMP1909,TEMP1999,1078.372330780000100
,4060059100,4060028400,4060020500,0,2.000000000000000,107,정방로,0,000,60.000000000000000,0,0.000000000000000,0.000000000000000, , ,5,49000,406,000,-,NTIC_0611_S, ,TEMP1949,TEMP1909,738.747032931000040
,4060059200,4060020500,4060028400,0,2.000000000000000,107,정방로,0,000,60.000000000000000,0,0.000000000000000,0.000000000000000, , ,5,49000,406,000,-,NTIC_0611_S, ,TEMP1909,TEMP1949,742.534930817000030
,4060059300,4060022400,4060028400,0,1.000000000000000,107,태평로,0,000,50.000000000000000,0,0.000000000000000,0.000000000000000, , ,5,49000,406,000,-,NTIC_0611_S, ,TEMP1923,TEMP1949,581.479678692999980
,4060059400,4060028400,4060022400,0,1.000000000000000,107,태평로,0,000,50.000000000000000,0,0.000000000000000,0.000000000000000, , ,5,49000,406,000,-,NTIC_0611_S, ,TEMP1949,TEMP1923,583.008052076000010
,4060059500,4060022400,4060024700,0,1.000000000000000,107,주공로,0,000,30.000000000000000,0,0.000000000000000,0.000000000000000, , ,5,49000,406,000,-,NTIC_0611_S, ,TEMP1923,TEMP1922,163.342035642000010
,4060059600,4060024700,4060022400,0,1.000000000000000,107,주공로,0,000,30.000000000000000,0,0.000000000000000,0.000000000000000, , ,5,49000,406,000,-,NTIC_0611_S, ,TEMP1922,TEMP1923,173.493377323999990
,4060059700,4060028100,4060026800,0,1.000000000000000,107,문부1로,0,000,30.000000000000000,0,0.000000000000000,0.000000000000000, , ,5,49000,406,000,-,NTIC_0611_S, ,TEMP1934,TEMP1912,131.879516325999990
,4060059800,4060026800,4060028100,0,1.000000000000000,107,문부1로,0,000,30.000000000000000,0,0.000000000000000,0.000000000000000, , ,5,49000,406,000,-,NTIC_0611_S, ,TEMP1912,TEMP1934,131.335313794000000
,4060059900,4060028200,4060026700,0,1.000000000000000,107,문부3로,0,000,30.000000000000000,0,0.000000000000000,0.000000000000000, , ,5,49000,406,000,-,NTIC_0611_S, ,TEMP1935,TEMP1915,136.518566232000010
,4060067900,4060026700,4060028200,0,1.000000000000000,107,문부3로,0,000,30.000000000000000,0,0.000000000000000,0.000000000000000, , ,5,49000,406,000,-,NTIC_0611_S, ,TEMP1915,TEMP1935,137.485299811999990
,4060068000,4060039900,4060036700,0,2.000000000000000,107,동홍로,0,000,50.000000000000000,0,0.000000000000000,0.000000000000000, , ,5,49000,406,000,-,NTIC_0611_S, ,TEMP1977,TEMP1925,129.321789875000010
,4060068100,4060036700,4060039900,0,2.000000000000000,107,동홍로,0,000,50.000000000000000,0,0.000000000000000,0.000000000000000, , ,5,49000,406,000,-,NTIC_0611_S, ,TEMP1925,TEMP1977,133.970992765999990
,4060068200,4060032200,4060001900,0,1.000000000000000,107,중추1로,0,000,30.000000000000000,0,0.000000000000000,0.000000000000000, , ,5,49000,406,000,-, , ,TEMP1932, ,200.941364262000010
,4060068300,4060001900,4060032200,0,1.000000000000000,107,중추1로,0,000,30.000000000000000,0,0.000000000000000,0.000000000000000, , ,5,49000,406,000,-, , , ,TEMP1932,201.643554317000000
,4060068400,4060038300,4060034100,0,1.000000000000000,107,중추1로,0,000,30.000000000000000,0,0.000000000000000,0.000000000000000, , ,5,49000,406,000,-,NTIC_0611_S, ,TEMP1974,TEMP1931,131.251714560000010
,4060068500,4060034100,4060038300,0,1.000000000000000,107,중추1로,0,000,30.000000000000000,0,0.000000000000000,0.000000000000000, , ,5,49000,406,000,-,NTIC_0611_S, ,TEMP1931,TEMP1974,130.323968417999990
