"","FID_","LINK_ID","F_NODE","T_NODE","ROAD_USE","LANES","ROAD_RANK","ROAD_NAME","MULTI_LINK","CONNECT","MAX_SPD","REST_VEH","REST_W","REST_H","REMARK","USER_ID","WORKSTATE","DEPT_CODE","STNL_REG","ROAD_TYPE","ROAD_NO","TMPID","UPLOAD_ID","SOSFNODEID","SOSTNODEID","SHAPE_STLe"
"2501",NA,4060010404,4060006904,4060006903,0,1,103,"일반국도16호선",0,0,60,0,32400,0,"산서로/&도순3교","",5,49000,406,3,"16","","","","",39.1615692348
"2502",NA,4060010304,4060006903,4060006904,0,1,103,"일반국도16호선",0,0,60,0,32400,0,"산서로/&도순3교","",5,49000,406,3,"16","","","","",39.1616677117
"2503",NA,4060010308,4060006907,4060006908,0,1,103,"일반국도16호선",0,0,50,0,0,0,"산서로","",5,49000,406,0,"16","","","","",61.2860520645
"2504",NA,4060010408,4060006908,4060006907,0,1,103,"일반국도16호선",0,0,50,0,0,0,"산서로","",5,49000,406,0,"16","","","","",61.2860520641
"2505",NA,4060010309,4060006908,4060006909,0,1,103,"일반국도16호선",0,0,50,0,32400,0,"산서로/&월산2교","",5,49000,406,3,"16","","","","",30.436526159
"2506",NA,4060010409,4060006909,4060006908,0,1,103,"일반국도16호선",0,0,50,0,32400,0,"산서로/&월산2교","",5,49000,406,3,"16","","","","",30.4364287368
"2507",NA,4060010311,4060006910,4060006911,0,1,103,"일반국도16호선",0,0,60,0,0,0,"","",5,49000,406,0,"16","","","","",117.139546802
"2508",NA,4060010411,4060006911,4060006910,0,1,103,"일반국도16호선",0,0,60,0,0,0,"","",5,49000,406,0,"16","","","","",117.139640601
"2509",NA,4060010203,4060004803,4060004802,0,2,103,"일반국도16호선",0,0,30,0,0,0,"산동로/어린이보호구역 시/종점","",5,49000,406,0,"16","","","","",16.5173702811
"2510",NA,4060010103,4060004802,4060004803,0,2,103,"일반국도16호선",0,0,30,0,0,0,"산동로/어린이보호구역 시/종점","",5,49000,406,0,"16","","","","",16.517271143
"2511",NA,4060010204,4060004804,4060004803,0,2,103,"일반국도16호선",0,0,30,0,32400,0,"산동로/&제2서서홍교","",5,49000,406,3,"16","","","","",22.5882885019
"2512",NA,4060010104,4060004803,4060004804,0,2,103,"일반국도16호선",0,0,30,0,32400,0,"산동로/&제2서서홍교","",5,49000,406,3,"16","","","","",22.5884998791
"2513",NA,4060010205,4060004805,4060004804,0,2,103,"일반국도16호선",0,0,30,0,0,0,"산동로/어린이보호구역 시/종점","",5,49000,406,0,"16","","","","",205.797253612
"2514",NA,4060010105,4060004804,4060004805,0,2,103,"일반국도16호선",0,0,30,0,0,0,"산동로어린이보호구역 시/종점","",5,49000,406,0,"16","","","","",205.797365852
"2515",NA,4060010206,4060006000,4060004805,0,2,103,"일반국도16호선",0,0,60,0,0,0,"산동로","",5,49000,406,0,"16","","","","",610.717617945
"2516",NA,4060010106,4060004805,4060006000,0,2,103,"일반국도16호선",0,0,60,0,0,0,"산동로","",5,49000,406,0,"16","","","","",610.718311906
"2517",NA,4060013302,4060006002,4060006001,0,2,103,"일반국도16호선",0,0,60,0,0,0,"산동로","",5,49000,406,3,"16","","","","",25.2165594941
"2518",NA,4060013202,4060006001,4060006002,0,2,103,"일반국도16호선",0,0,60,0,0,0,"산동로","",5,49000,406,3,"16","","","","",25.2164595142
"2519",NA,4060013303,4060006500,4060006002,0,2,103,"일반국도16호선",0,0,60,0,0,0,"산동로","",5,49000,406,0,"16","","","","",171.694544913
"2520",NA,4060013203,4060006002,4060006500,0,2,103,"일반국도16호선",0,0,60,0,0,0,"산동로","",5,49000,406,0,"16","","","","",171.694744872
"2521",NA,4060014604,4060006604,4060006603,0,2,103,"일반국도16호선",0,0,60,0,32400,0,"산동로/&동홍교","",5,49000,406,3,"16","","","","",20.8740615985
"2522",NA,4060014504,4060006603,4060006604,0,2,103,"일반국도16호선",0,0,60,0,32400,0,"산동로/&동홍교","",5,49000,406,3,"16","","","","",20.8739677281
"2523",NA,4060014603,4060006603,4060006602,0,2,103,"일반국도16호선",0,0,60,0,0,0,"산동로","",5,49000,406,0,"16","","","","",136.163667939
"2524",NA,4060014503,4060006602,4060006603,0,2,103,"일반국도16호선",0,0,60,0,0,0,"산동로","",5,49000,406,0,"16","","","","",136.163855681
"2525",NA,4060014601,4060006601,4060006600,0,2,103,"일반국도16호선",0,0,60,0,0,0,"산동로","",5,49000,406,0,"16","","","","",288.920628282
"2526",NA,4060014501,4060006600,4060006601,0,2,103,"일반국도16호선",0,0,60,0,0,0,"산동로","",5,49000,406,0,"16","","","","",288.920939355
"2527",NA,4060002303,4060001102,4060001800,0,3,103,"일반국도12호선",0,0,70,0,0,0,"동일주도로","",5,49000,406,0,"12","","","","",165.804549495
"2528",NA,4060002403,4060001800,4060001102,0,3,103,"일반국도12호선",0,0,70,0,0,0,"동일주도로","",5,49000,406,0,"12","","","","",165.804330897
"2529",NA,4060002302,4060001101,4060001102,0,3,103,"일반국도12호선",0,0,70,0,43200,0,"동일주도로/&중앙교","",5,49000,406,3,"12","","","","",45.967027009
"2530",NA,4060002402,4060001102,4060001101,0,3,103,"일반국도12호선",0,0,70,0,43200,0,"동일주도로/&중앙교","",5,49000,406,3,"12","","","","",45.967027009
"2531",NA,4060011303,4060005202,4060005400,0,2,103,"일반국도12호선",0,0,70,0,43200,0,"효례교","",5,49000,406,3,"12","","","","",85.4530507755
"2532",NA,4060011403,4060005400,4060005202,0,2,103,"일반국도12호선",0,0,70,0,43200,0,"효례교","",5,49000,406,3,"12","","","","",83.9803555725
"2533",NA,4060011301,4060005200,4060005201,0,2,103,"일반국도12호선",0,0,70,0,0,0,"효돈로","",5,49000,406,0,"12","","","","",51.9948187806
"2534",NA,4060011401,4060005201,4060005200,0,2,103,"일반국도12호선",0,0,70,0,0,0,"효돈로","",5,49000,406,0,"12","","","","",51.9947187817
"2535",NA,4060018005,4060007805,4060007804,0,1,103,"일반국도16호선",0,0,50,0,32400,0,"산동로/&상효2교","",5,49000,406,3,"16","","","","",20.0107169573
"2536",NA,4060017905,4060007804,4060007805,0,1,103,"일반국도16호선",0,0,50,0,32400,0,"산동로/&상효2교","",5,49000,406,3,"16","","","","",20.0106245105
"2537",NA,4060018003,4060007803,4060007802,0,1,103,"일반국도16호선",0,0,30,0,0,0,"산동로/어린이보호구역 시/종점","",5,49000,406,0,"16","","","","",137.177949106
"2538",NA,4060017903,4060007802,4060007803,0,1,103,"일반국도16호선",0,0,30,0,0,0,"산동로/어린이보호구역 시/종점","",5,49000,406,0,"16","","","","",137.178033627
"2539",NA,4060018001,4060007801,4060007800,0,1,103,"일반국도16호선",0,0,50,0,0,0,"산동로","",5,49000,406,0,"16","","","","",101.955388558
"2540",NA,4060017901,4060007800,4060007801,0,1,103,"일반국도16호선",0,0,50,0,0,0,"산동로","",5,49000,406,0,"16","","","","",101.955500654
"2541",NA,4060022403,4060011300,4060010302,0,1,106,"지방도1115호선",0,0,50,0,43200,0,"제7산록교","",5,49000,406,3,"1115","NTIC_0611_S","","","",165.101179117
"2542",NA,4060022303,4060010302,4060011300,0,1,106,"지방도1115호선",0,0,50,0,43200,0,"제7산록교","",5,49000,406,3,"1115","NTIC_0611_S","","","",167.234650848
"2543",NA,4060020606,4060010606,4060010605,0,1,106,"지방도1115호선",0,0,60,0,43200,0,"제2산록도로/&제6산록교","",5,49000,406,3,"1115","","","","",78.7350427961
"2544",NA,4060020506,4060010605,4060010606,0,1,106,"지방도1115호선",0,0,60,0,43200,0,"제2산록도로/&제6산록교","",5,49000,406,3,"1115","","","","",78.735035912
"2545",NA,4060020604,4060010604,4060010603,0,1,106,"지방도1115호선",0,0,60,0,43200,0,"제2산록도로/&제5산록교","",5,49000,406,3,"1115","","","","",57.1633206754
"2546",NA,4060020504,4060010603,4060010604,0,1,106,"지방도1115호선",0,0,60,0,43200,0,"제2산록도로/&제5산록교","",5,49000,406,3,"1115","","","","",57.1635178987
"2547",NA,4080025203,4080011502,4080069500,0,2,103,"일반국도95호선",0,0,80,0,0,0,"","",5,49000,408,0,"95","","","","",574.158349174
"2548",NA,4080033603,4080015102,4070001700,0,2,103,"일반국도95호선",0,0,80,0,0,0,"","",5,49000,408,0,"95","","","","",797.833063403
"2549",NA,4070009701,4070008015,4080019300,0,1,103,"일반국도11호선",0,0,60,0,0,0,"","",5,49000,407,0,"11","","","","",1002.63599146
"2550",NA,4080029411,4080019301,4080019300,0,1,103,"일반국도11호선",0,0,60,0,0,0,"","",5,49000,408,0,"11","","","","",1322.77598538
"2551",NA,4080017901,4080010700,4080007400,0,1,106,"지방도1120호선",0,0,60,0,0,0,"","",5,49000,407,0,"1120","NTIC_0611_S","","","",941.983815912
"2552",NA,4070000501,4070000301,4080010400,0,1,103,"일반국도16호선",0,0,60,0,0,0,"","",5,49000,407,0,"16","","","","",666.95657236
"2553",NA,4070008901,4070004502,4060012400,0,1,103,"일반국도99호선",0,0,60,0,0,0,"","",5,49000,407,0,"99","","","","",1860.45684418
"2554",NA,4080018001,4080007400,4080010700,0,1,106,"지방도1120호선",0,0,60,0,0,0,"","",5,49000,408,0,"1120","NTIC_0611_S","","","",935.504248742
"2555",NA,4070003702,4070002201,4080016500,0,1,106,"지방도1116호선",0,0,60,0,0,0,"","",5,49000,407,0,"1116","","","","",1863.46940209
"2556",NA,4070004601,4070001900,4080017000,0,1,106,"지방도1115호선",0,0,60,0,0,0,"","",5,49000,407,0,"1115","","","","",1146.05778415
"2557",NA,4080034501,4080016100,4080017000,0,1,106,"지방도1115호선",0,0,60,0,0,0,"","",5,49000,408,0,"1115","","","","",1909.55250789
"2558",NA,4080011901,4080007706,4060007900,0,2,106,"지방도1116호선",0,0,60,0,0,0,"","",5,49000,408,0,"1116","","","","",1480.78676972
"2559",NA,4070023401,4070011201,4080022900,0,1,103,"일반국도16호선",0,0,60,0,0,0,"","",5,49000,407,0,"16","","","","",1373.97216123
"2560",NA,4070014702,4070007201,4080021000,0,1,106,"지방도1118호선",0,0,60,0,0,0,"","",5,49000,407,0,"1118","","","","",2605.61681475
"2561",NA,4080038003,4080015203,4080021000,0,1,106,"지방도1118호선",0,0,60,0,0,0,"","",5,49000,408,0,"1118","","","","",6814.49840453
"2562",NA,4060019702,4060009101,4060009600,0,1,103,"일반국도16호선",0,0,50,0,0,0,"산동로","",5,49000,406,0,"16","0621Y_T","","","",639.251850525
"2563",NA,4080017401,4080008601,4060009600,0,1,103,"일반국도16호선",0,0,50,0,0,0,"산동로","",5,49000,406,0,"16","","","","",11.5015460959
"2564",NA,4060024005,4060011105,4060011900,0,2,103,"일반국도11호선",0,0,60,0,0,0,"5.16도로","",5,49000,406,0,"11","","","","",201.905498161
"2565",NA,4060023905,4060011900,4060011105,0,2,103,"일반국도11호선",0,0,60,0,0,0,"5.16도로","",5,49000,406,0,"11","","","","",205.191534353
"2566",NA,4060024004,4060011104,4060011105,0,2,103,"일반국도11호선",0,0,60,0,0,0,"5.16도로","",5,49000,406,0,"11","","","","",211.209136512
"2567",NA,4070017901,4070008009,4050001600,0,1,106,"지방도1112호선",0,0,60,0,0,0,"","",5,49000,407,0,"1112","","","","",2014.83107506
"2568",NA,4070009807,4070008010,4050000300,0,1,103,"일반국도11호선",0,0,60,0,0,0,"","",5,49000,407,0,"11","","","","",773.220036967
"2569",NA,4070032803,4070014102,4050007900,0,2,103,"일반국도12호선",0,0,50,0,0,0,"","",5,49000,407,0,"12","","","","",747.366028022
"2570",NA,4060019802,4060009600,4060009101,0,1,103,"일반국도16호선",0,0,50,0,0,0,"산동로","",5,49000,406,0,"16","","","","",639.564779038
"2571",NA,4080017301,4060009600,4080008601,0,1,103,"일반국도16호선",0,0,50,0,0,0,"산동로","",5,49000,408,0,"16","0621Y_F","","","",15.1158435861
"2572",NA,4070009001,4060012400,4070004502,0,1,103,"일반국도99호선",0,0,60,0,0,0,"","",5,49000,406,0,"99","","","","",1863.79982557
"2573",NA,4070008903,4070004504,4070004503,0,1,103,"일반국도99호선",0,0,60,0,0,0,"","",5,49000,407,0,"99","","","","",3011.10532494
"2574",NA,4070009003,4070004503,4070004504,0,1,103,"일반국도99호선",0,0,60,0,0,0,"","",5,49000,407,0,"99","","","","",2997.80201981
"2575",NA,4070008905,4050000100,4070004505,0,1,103,"일반국도99호선",0,0,60,0,0,0,"","",5,49000,407,0,"99","","","","",191.672500454
"2576",NA,4070009005,4070004505,4050000100,0,1,103,"일반국도99호선",0,0,60,0,0,0,"","",5,49000,407,0,"99","","","","",210.292758875
"2577",NA,4080012001,4060007900,4080007706,0,2,106,"지방도1116호선",0,0,60,0,0,0,"","",5,49000,406,0,"1116","","","","",1481.41202437
"2578",NA,4070036104,4070016500,4070014903,0,1,103,"일반국도16호선",0,0,50,0,0,0,"","",5,49000,407,0,"16","","","","",87.7621416554
"2579",NA,4070036203,4070014902,4070014903,0,1,103,"일반국도16호선",0,0,50,0,0,0,"","",5,49000,407,0,"16","","","","",37.7466763263
"2580",NA,4080037702,4080017601,4080017801,0,1,103,"일반국도16호선",0,0,50,0,0,0,"","",5,49000,408,0,"16","","","","",370.919755262
"2581",NA,4080037802,4080017801,4080017601,0,1,103,"일반국도16호선",0,0,50,0,0,0,"","",5,49000,408,0,"16","","","","",376.059979749
"2582",NA,4060023904,4060011105,4060011104,0,2,103,"일반국도11호선",0,0,60,0,0,0,"5.16도로","",5,49000,406,0,"11","","","","",216.703356781
"2583",NA,4070009707,4050000300,4070008010,0,2,103,"일반국도11호선",0,0,60,0,0,0,"","",5,49000,407,0,"11","","","","",768.084042565
"2584",NA,4080045103,4080020503,4080020502,0,1,106,"지방도1119호선",0,0,60,0,43200,0,"성읍교","",5,49000,408,3,"1119","","","","",44.3848818088
"2585",NA,4080045203,4080020502,4080020503,0,1,106,"지방도1119호선",0,0,60,0,43200,0,"성읍교","",5,49000,408,3,"1119","","","","",42.2965753449
"2586",NA,4080045102,4080020502,4080020501,0,1,106,"지방도1119호선",0,0,60,0,0,0,"","",5,49000,408,0,"1119","","","","",63.5350756991
"2587",NA,4080045202,4080020501,4080020502,0,1,106,"지방도1119호선",0,0,60,0,0,0,"","",5,49000,408,0,"1119","","","","",61.5253565169
"2588",NA,4070036801,4070016200,4070016000,0,1,103,"일반국도16호선",0,0,50,0,0,0,"","",5,49000,407,0,"16","","","","",748.92684242
"2589",NA,4070036701,4070016000,4070016200,0,1,103,"일반국도16호선",0,0,50,0,0,0,"","",5,49000,407,0,"16","","","","",750.416109075
"2590",NA,4070018002,4070008009,4070008008,0,1,106,"지방도1112호선",0,0,60,0,32400,0,"제3교래교","",5,49000,407,3,"1112","","","","",25.4950989466
"2591",NA,4070017902,4070008008,4070008009,0,1,106,"지방도1112호선",0,0,60,0,32400,0,"제3교래교","",5,49000,407,3,"1112","","","","",26.0528252216
"2592",NA,4070018003,4070008008,4070008000,0,1,106,"지방도1112호선",0,0,60,0,0,0,"","",5,49000,407,0,"1112","","","","",1153.4006756
"2593",NA,4070017903,4070008000,4070008008,0,1,106,"지방도1112호선",0,0,60,0,0,0,"","",5,49000,407,0,"1112","","","","",1150.02751449
"2594",NA,4070018001,4050001600,4070008009,0,1,106,"지방도1112호선",0,0,60,0,0,0,"","",5,49000,407,0,"1112","","","","",2025.43759546
"2595",NA,4070019106,4070008006,4070008005,0,1,106,"지방도1112호선",0,0,60,0,0,0,"","",5,49000,407,0,"1112","","","","",1349.47722474
"2596",NA,4070019206,4070008005,4070008006,0,1,106,"지방도1112호선",0,0,60,0,0,0,"","",5,49000,407,0,"1112","","","","",1350.37516734
"2597",NA,4070019105,4070008005,4070008004,0,1,106,"지방도1112호선",0,0,60,0,32400,0,"교래교","",5,49000,407,3,"1112","","","","",35.480819922
"2598",NA,4070019205,4070008004,4070008005,0,1,106,"지방도1112호선",0,0,60,0,32400,0,"교래교","",5,49000,407,3,"1112","","","","",36.2799272473
"2599",NA,4070019103,4070008003,4070008002,0,1,106,"지방도1112호선",0,0,50,0,0,0,"","",5,49000,407,0,"1112","","","","",307.273944866
"2600",NA,4070019203,4070008002,4070008003,0,1,106,"지방도1112호선",0,0,50,0,0,0,"","",5,49000,407,0,"1112","","","","",307.746815456
"2601",NA,4070019202,4070008001,4070008002,0,1,106,"지방도1112호선",0,0,50,0,0,0,"","",5,49000,407,0,"1112","","","","",327.179639239
"2602",NA,4070019102,4070008002,4070008001,0,1,106,"지방도1112호선",0,0,50,0,0,0,"","",5,49000,407,0,"1112","","","","",323.21659125
"2603",NA,4070019201,4070008000,4070008001,0,1,106,"지방도1112호선",0,0,60,0,0,0,"","",5,49000,407,0,"1112","","","","",309.963297835
"2604",NA,4070019101,4070008001,4070008000,0,1,106,"지방도1112호선",0,0,60,0,0,0,"","",5,49000,407,0,"1112","","","","",306.926028746
"2605",NA,4070018103,4070008000,4070007203,0,1,106,"지방도1118호선",0,0,60,0,0,0,"","",5,49000,407,0,"1118","","","","",332.176928948
"2606",NA,4070018203,4070007203,4070008000,0,1,106,"지방도1118호선",0,0,60,0,0,0,"","",5,49000,407,0,"1118","","","","",332.470469386
"2607",NA,4070018101,4070007202,4070007200,0,1,106,"지방도1118호선",0,0,50,0,0,0,"","",5,49000,407,0,"1118","NTIC_0611_S","","","",762.143969364
"2608",NA,4070018201,4070007200,4070007202,0,1,106,"지방도1118호선",0,0,50,0,0,0,"","",5,49000,407,0,"1118","NTIC_0611_S","","","",762.659161828
"2609",NA,4070014701,4070007200,4070007201,0,1,106,"지방도1118호선",0,0,60,0,0,0,"","",5,49000,407,0,"1118","NTIC_0611_S","","","",292.687491109
"2610",NA,4070014801,4070007201,4070007200,0,1,106,"지방도1118호선",0,0,60,0,0,0,"","",5,49000,407,0,"1118","NTIC_0611_S","","","",295.09908847
"2611",NA,4070009705,4070008011,4070008012,0,2,103,"일반국도11호선",0,0,40,0,0,0,"","",5,49000,407,0,"11","","","","",525.895071289
"2612",NA,4070009805,4070008012,4070008011,0,1,103,"일반국도11호선",0,0,40,0,0,0,"","",5,49000,407,0,"11","","","","",542.447725531
"2613",NA,4070009704,4070008012,4070008013,0,2,103,"일반국도11호선",0,0,40,0,0,0,"","",5,49000,407,0,"11","","","","",500.990938575
"2614",NA,4070009804,4070008013,4070008012,0,2,103,"일반국도11호선",0,0,40,0,0,0,"","",5,49000,407,0,"11","","","","",504.66528446
"2615",NA,4070009703,4070008013,4070008014,0,1,103,"일반국도11호선",0,0,40,0,0,0,"","",5,49000,407,0,"11","","","","",801.16668115
"2616",NA,4070009803,4070008014,4070008013,0,1,103,"일반국도11호선",0,0,40,0,0,0,"","",5,49000,407,0,"11","","","","",781.490001407
"2617",NA,4080029311,4080019300,4080019301,0,1,103,"일반국도11호선",0,0,60,0,0,0,"","",5,49000,407,0,"11","","","","",1318.80501007
"2618",NA,4070009801,4080019300,4070008015,0,1,103,"일반국도11호선",0,0,60,0,0,0,"","",5,49000,407,0,"11","","","","",1004.23079552
"2619",NA,4080029310,4080019301,4080019302,0,2,103,"일반국도11호선",0,0,60,0,0,0,"","",5,49000,408,0,"11","","","","",434.395026162
"2620",NA,4080029410,4080019302,4080019301,0,2,103,"일반국도11호선",0,0,60,0,0,0,"","",5,49000,408,0,"11","","","","",447.948921818
"2621",NA,4080029309,4080019302,4080019303,0,1,103,"일반국도11호선",0,0,60,0,0,0,"","",5,49000,408,0,"11","","","","",462.896353564
"2622",NA,4080029409,4080019303,4080019302,0,1,103,"일반국도11호선",0,0,60,0,0,0,"","",5,49000,408,0,"11","","","","",457.655786572
"2623",NA,4080029307,4080019304,4080019305,0,1,103,"일반국도11호선",0,0,60,0,0,0,"","",5,49000,408,0,"11","","","","",3321.00020878
"2624",NA,4080029407,4080019305,4080019304,0,1,103,"일반국도11호선",0,0,60,0,0,0,"","",5,49000,408,0,"11","","","","",3323.37511222
"2625",NA,4080029305,4080019306,4080019307,0,1,103,"일반국도11호선",0,0,60,0,0,0,"","",5,49000,408,0,"11","","","","",1536.92163907
"2626",NA,4080029405,4080019307,4080019306,0,1,103,"일반국도11호선",0,0,60,0,0,0,"","",5,49000,408,0,"11","","","","",1553.19761811
"2627",NA,4080029304,4080019307,4080019308,0,1,103,"일반국도11호선",0,0,60,0,50000,0,"수악교","",5,49000,408,3,"11","","","","",52.2160877894
"2628",NA,4080029404,4080019308,4080019307,0,1,103,"일반국도11호선",0,0,60,0,50000,0,"수악교","",5,49000,408,3,"11","","","","",46.9238198538
"2629",NA,4080029302,4080019309,4080019310,0,2,103,"일반국도11호선",0,0,60,0,0,0,"","",5,49000,408,0,"11","","","","",3383.4730233
"2630",NA,4080029402,4080019310,4080019309,0,2,103,"일반국도11호선",0,0,60,0,0,0,"","",5,49000,408,0,"11","","","","",3394.65427752
"2631",NA,4080018401,4080008000,4080008001,0,1,103,"일반국도16호선",0,0,60,0,0,0,"","",5,49000,408,0,"16","","","","",1065.79017751
"2632",NA,4080018301,4080008001,4080008000,0,1,103,"일반국도16호선",0,0,60,0,0,0,"","",5,49000,408,0,"16","","","","",1071.6329268
"2633",NA,4080017402,4080008600,4080008601,0,1,103,"일반국도16호선",0,0,50,0,32400,0,"산동로/&제2효례교","",5,49000,408,3,"16","","","","",77.6513671164
"2634",NA,4080017302,4080008601,4080008600,0,1,103,"일반국도16호선",0,0,50,0,32400,0,"산동로/&제2효례교","",5,49000,408,3,"16","","","","",84.6535309069
"2635",NA,4080037903,4080021000,4080015203,0,1,106,"지방도1118호선",0,0,60,0,0,0,"","",5,49000,407,0,"1118","","","","",6818.44871011
"2636",NA,4070014802,4080021000,4070007201,0,1,106,"지방도1118호선",0,0,60,0,0,0,"","",5,49000,407,0,"1118","","","","",2605.99748567
"2637",NA,4080015801,4080007800,4080007300,0,1,103,"일반국도16호선",0,0,30,0,0,0,"","",5,49000,408,0,"16","","","","",219.053177476
"2638",NA,4080015701,4080007300,4080007800,0,1,103,"일반국도16호선",0,0,30,0,0,0,"","",5,49000,408,0,"16","","","","",227.476411531
"2639",NA,4080008801,4080004001,4080004000,0,1,103,"-",0,0,50,0,0,0,"","",5,49000,408,0,"12","","","","",370.308391442
"2640",NA,4080008701,4080004000,4080004001,0,1,103,"-",0,0,50,0,0,0,"","",5,49000,408,0,"12","","","","",366.112179459
"2641",NA,4080007501,4080003500,4080003700,0,2,103,"일반국도12호선",0,0,50,0,0,0,"","",5,49000,408,0,"12","","","","",460.984117227
"2642",NA,4080007601,4080003700,4080003500,0,2,103,"일반국도12호선",0,0,50,0,0,0,"","",5,49000,408,0,"12","","","","",458.238550227
"2643",NA,4080017201,4080007801,4080007800,0,1,103,"일반국도16호선",0,0,50,0,0,0,"","",5,49000,408,0,"16","","","","",183.960826793
"2644",NA,4080017101,4080007800,4080007801,0,1,103,"일반국도16호선",0,0,50,0,0,0,"","",5,49000,408,0,"16","","","","",174.595028124
"2645",NA,4080017202,4080008500,4080007801,0,1,103,"일반국도16호선",0,0,50,0,0,0,"","",5,49000,408,0,"16","","","","",520.612778754
"2646",NA,4080017102,4080007801,4080008500,0,1,103,"일반국도16호선",0,0,50,0,0,0,"","",5,49000,408,0,"16","","","","",521.618394175
"2647",NA,4080019001,4080009200,4080008800,0,1,103,"일반국도16호선",0,0,50,0,0,0,"","",5,49000,408,0,"16","","","","",121.919650923
"2648",NA,4080018901,4080008800,4080009200,0,1,103,"일반국도16호선",0,0,50,0,0,0,"","",5,49000,408,0,"16","","","","",127.1215401
"2649",NA,4080021401,4080011100,4080009500,0,1,103,"일반국도16호선",0,0,60,0,0,0,"","",5,49000,408,0,"16","","","","",1511.16444779
"2650",NA,4080021301,4080009500,4080011100,0,1,103,"일반국도16호선",0,0,60,0,0,0,"","",5,49000,408,0,"16","","","","",1516.95671294
"2651",NA,4080024601,4080011101,4080011100,0,1,103,"일반국도16호선",0,0,50,0,0,0,"","",5,49000,408,0,"16","","","","",351.654369072
"2652",NA,4080024501,4080011100,4080011101,0,1,103,"일반국도16호선",0,0,50,0,0,0,"","",5,49000,408,0,"16","","","","",349.86629391
"2653",NA,4080024602,4080012700,4080011101,0,1,103,"일반국도16호선",0,0,60,0,0,0,"","",5,49000,408,0,"16","","","","",1766.1436242
"2654",NA,4080024502,4080011101,4080012700,0,1,103,"일반국도16호선",0,0,60,0,0,0,"","",5,49000,408,0,"16","","","","",1769.03886414
"2655",NA,4080029203,4080013503,4080013502,0,1,103,"일반국도16호선",0,0,50,0,0,0,"","",5,49000,408,0,"16","","","","",801.555164361
"2656",NA,4080029103,4080013502,4080013503,0,1,103,"일반국도16호선",0,0,50,0,0,0,"","",5,49000,408,0,"16","","","","",792.579639761
"2657",NA,4080029204,4080013200,4080013503,0,1,103,"일반국도16호선",0,0,60,0,0,0,"","",5,49000,408,0,"16","","","","",464.094949611
"2658",NA,4080029104,4080013503,4080013200,0,1,103,"일반국도16호선",0,0,60,0,0,0,"","",5,49000,408,0,"16","","","","",465.316412438
"2659",NA,4080012402,4080005502,4080005501,0,1,107,"-",0,0,30,0,0,0,"","",5,49000,408,0,"-","","","","",356.379831356
"2660",NA,4080014601,4080006501,4080006500,0,1,103,"일반국도12호선",0,0,50,0,0,0,"","",5,49000,408,0,"12","","","","",1479.90836222
"2661",NA,4080014501,4080006500,4080006501,0,1,103,"일반국도12호선",0,0,50,0,0,0,"","",5,49000,408,0,"12","","","","",1479.04756831
"2662",NA,4080014602,4080006502,4080006501,0,1,103,"일반국도12호선",0,0,50,0,0,0,"","",5,49000,408,0,"12","","","","",220.387650961
"2663",NA,4080014502,4080006501,4080006502,0,1,103,"일반국도12호선",0,0,50,0,0,0,"","",5,49000,408,0,"12","","","","",221.09896426
"2664",NA,4080023301,4080006901,4080006900,0,1,103,"일반국도12호선",0,0,60,0,0,0,"","",5,49000,408,0,"12","","","","",229.478304574
"2665",NA,4080023401,4080006900,4080006901,0,1,103,"일반국도12호선",0,0,60,0,0,0,"","",5,49000,408,0,"12","","","","",224.893110793
"2666",NA,4080023303,4080006903,4080006902,0,2,106,"지방도1118호선",0,0,50,0,43200,0,"진은교","",5,49000,408,3,"1118","","","","",48.0311210196
"2667",NA,4080023403,4080006902,4080006903,0,2,106,"지방도1118호선",0,0,50,0,43200,0,"진은교","",5,49000,408,3,"1118","","","","",50.949157756
"2668",NA,4080023304,4080006904,4080006903,0,2,106,"지방도1118호선",0,0,70,0,0,0,"","",5,49000,408,0,"1118","","","","",1731.26029226
"2669",NA,4080023404,4080006903,4080006904,0,2,106,"지방도1118호선",0,0,70,0,0,0,"","",5,49000,408,0,"1118","","","","",1736.54812818
"2670",NA,4080032801,4080015201,4080015200,0,1,103,"일반국도16호선",0,0,50,0,0,0,"","",5,49000,408,0,"16","","","","",330.38814785
"2671",NA,4080032701,4080015200,4080015201,0,1,103,"일반국도16호선",0,0,50,0,0,0,"","",5,49000,408,0,"16","","","","",323.608698883
"2672",NA,4080037901,4080015202,4080015200,0,1,106,"지방도1118호선",0,0,60,0,0,0,"","",5,49000,408,0,"1118","","","","",1887.5742109
"2673",NA,4080038001,4080015200,4080015202,0,1,106,"지방도1118호선",0,0,60,0,0,0,"","",5,49000,408,0,"1118","","","","",1889.65593261
"2674",NA,4080037902,4080015203,4080015202,0,1,106,"지방도1118호선",0,0,60,0,0,0,"","",5,49000,408,0,"1118","","","","",157.552013912
"2675",NA,4080038002,4080015202,4080015203,0,1,106,"지방도1118호선",0,0,60,0,0,0,"","",5,49000,408,0,"1118","","","","",158.127559937
"2676",NA,4080016601,4080007601,4080007600,0,1,103,"일반국도12호선",0,0,30,0,0,0,"","",5,49000,408,0,"12","","","","",255.884264577
"2677",NA,4080016501,4080007600,4080007601,0,1,103,"일반국도12호선",0,0,30,0,0,0,"","",5,49000,408,0,"12","","","","",256.43396243
